idx_df1;endereco_df1;numero_df1;idx_df2;endereco_df2;numero_df2;similaridade_texto;similaridade_numero;similaridade_final;sugestoes_topN;similaridade
31;AVENIDA ANTONIO PIRANGA CENTRO;700,0;50282;AVENIDA  ANTONIO PIRANGA CENTRO;700;100,0;73,71;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 700 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 703 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 655 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 641 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 631 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Similaridade Texto: 100 | Similaridade Numero: 85 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Similaridade Texto: 100 | Similaridade Numero: 85 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Similaridade Texto: 100 | Similaridade Numero: 84 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 841 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 847 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 877 | Similaridade Texto: 100 | Similaridade Numero: 80 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 556 | Similaridade Texto: 100 | Similaridade Numero: 79 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 887 | Similaridade Texto: 100 | Similaridade Numero: 79 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Similaridade Texto: 100 | Similaridade Numero: 77 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 74 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 74 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Similaridade Texto: 100 | Similaridade Numero: 74 | Score Final: 97";100,0
32;RUA NELSON RODRIGUES VL CONCEICAO;191,0;67716;RUA  NELSON RODRIGUES CONCEICAO;191;100,0;83,25;100,0;"RUA  NELSON RODRIGUES CONCEICAO 191 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 192 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 184 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 182 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 206 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 208 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 174 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 170 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 170 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 169 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 218 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 166 | Similaridade Texto: 100 | Similaridade Numero: 87 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 220 | Similaridade Texto: 100 | Similaridade Numero: 87 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 164 | Similaridade Texto: 100 | Similaridade Numero: 86 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 224 | Similaridade Texto: 100 | Similaridade Numero: 85 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 159 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 159 | Similaridade Texto: 100 | Similaridade Numero: 83 | Score Final: 98";100,0
33;RUA SANTO AMARO CENTRO;92,0;112213;RUA SANTO AMARO CENTRO;92;100,0;84,78;100,0;"RUA SANTO AMARO CENTRO 92 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 99 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA SANTO AMARO CENTRO 108 | Similaridade Texto: 100 | Similaridade Numero: 85 | Score Final: 99; RUA SANTO AMARO CENTRO 78 | Similaridade Texto: 100 | Similaridade Numero: 85 | Score Final: 98";100,0
34;RUA COIMBRA CENTRO;760,0;43728;RUA  COIMBRA CENTRO;763;100,0;88,03;99,96;"RUA  COIMBRA CENTRO 763 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; RUA  COIMBRA CENTRO 765 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA  COIMBRA CENTRO 755 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA  COIMBRA CENTRO 751 | Similaridade Texto: 100 | Similaridade Numero: 99 | Score Final: 100; RUA  COIMBRA CENTRO 773 | Similaridade Texto: 100 | Similaridade Numero: 98 | Score Final: 100; RUA  COIMBRA CENTRO 741 | Similaridade Texto: 100 | Similaridade Numero: 98 | Score Final: 100; RUA  COIMBRA CENTRO 783 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; RUA  COIMBRA CENTRO 737 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; RUA  COIMBRA CENTRO 715 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; RUA  COIMBRA CENTRO 709 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA  COIMBRA CENTRO 709 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA  COIMBRA CENTRO 705 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA  COIMBRA CENTRO 705 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; RUA  COIMBRA CENTRO 699 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  COIMBRA CENTRO 699 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  COIMBRA CENTRO 687 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; RUA  COIMBRA CENTRO 679 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  COIMBRA CENTRO 679 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  COIMBRA CENTRO 675 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  COIMBRA CENTRO 669 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99";99,96
35;RUA BOROROS CONCEICAO;80,0;113708;RUA  BOROROS CONCEICAO;83;100,0;88,75;99,64;"RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99";99,64
36;AVENIDA ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;88,49;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99";100,0
37;RUA JAVARI JARDIM PAINEIRAS;635,0;21410;RUA  JAVARI TABOAO;635;63,16;90,84;66,84;"RUA  JAVARI TABOAO 635 | Similaridade Texto: 63 | Similaridade Numero: 100 | Score Final: 67; RUA  JAVARI TABOAO 647 | Similaridade Texto: 63 | Similaridade Numero: 98 | Score Final: 67; RUA  JAVARI TABOAO 663 | Similaridade Texto: 63 | Similaridade Numero: 96 | Score Final: 66; RUA  JAVARI TABOAO 667 | Similaridade Texto: 63 | Similaridade Numero: 95 | Score Final: 66; RUA  JAVARI TABOAO 674 | Similaridade Texto: 63 | Similaridade Numero: 94 | Score Final: 66; RUA  JAVARI TABOAO 677 | Similaridade Texto: 63 | Similaridade Numero: 94 | Score Final: 66; RUA  JAVARI TABOAO 677 | Similaridade Texto: 63 | Similaridade Numero: 94 | Score Final: 66; RUA  JAVARI TABOAO 679 | Similaridade Texto: 63 | Similaridade Numero: 94 | Score Final: 66; RUA  JAVARI TABOAO 687 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  JAVARI TABOAO 687 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  PAINEIRAS CONCEICAO 77 | Similaridade Texto: 72 | Similaridade Numero: 12 | Score Final: 66; RUA  JAVARI TABOAO 582 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  JAVARI TABOAO 582 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  JAVARI TABOAO 582 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  JAVARI TABOAO 693 | Similaridade Texto: 63 | Similaridade Numero: 92 | Score Final: 66; RUA  PAINEIRAS CONCEICAO 75 | Similaridade Texto: 72 | Similaridade Numero: 12 | Score Final: 66; RUA  PAINEIRAS CONCEICAO 73 | Similaridade Texto: 72 | Similaridade Numero: 11 | Score Final: 66; RUA  JAVARI TABOAO 578 | Similaridade Texto: 63 | Similaridade Numero: 91 | Score Final: 66; RUA  JAVARI TABOAO 699 | Similaridade Texto: 63 | Similaridade Numero: 91 | Score Final: 66; RUA  JAVARI TABOAO 699 | Similaridade Texto: 63 | Similaridade Numero: 91 | Score Final: 66";66,84
38;RUA SAO JORGE CENTRO;98,0;28001;RUA SAO JORGE CENTRO;98;100,0;95,15;100,0;"RUA SAO JORGE CENTRO 98 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100";100,0
39;ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;88,49;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Similaridade Texto: 100 | Similaridade Numero: 95 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Similaridade Texto: 100 | Similaridade Numero: 90 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Similaridade Texto: 100 | Similaridade Numero: 89 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Similaridade Texto: 100 | Similaridade Numero: 88 | Score Final: 99";100,0
40;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332,0;938;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332;100,0;91,21;100,0;"AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Numero: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Similaridade Texto: 100 | Similaridade Numero: 97 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 345 | Similaridade Texto: 100 | Similaridade Numero: 96 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Numero: 94 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Numero: 93 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Numero: 92 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 364 | Similaridade Texto: 100 | Similaridade Numero: 91 | Score Final: 99";100,0
