idx_df1;endereco_df1;numero_df1;idx_df2;endereco_df2;numero_df2;similaridade_texto;similaridade_numero;similaridade_final;sugestoes_topN;similaridade
31;AVENIDA ANTONIO PIRANGA CENTRO;700,0;50282;AVENIDA  ANTONIO PIRANGA CENTRO;700;100,0;0,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 700 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 703 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 655 | Similaridade Texto: 100 | Similaridade Número: 55 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 641 | Similaridade Texto: 100 | Similaridade Número: 41 | Score Final: 94; AVENIDA  ANTONIO PIRANGA CENTRO 631 | Similaridade Texto: 100 | Similaridade Número: 31 | Score Final: 93; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Número: 15 | Score Final: 92; AVENIDA  ANTONIO PIRANGA CENTRO 125 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 173 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 163 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 141 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 159 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 149 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 79 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 169 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 69 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 0 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 0 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 192 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 0 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90; AVENIDA  ANTONIO PIRANGA CENTRO 88 | Similaridade Texto: 100 | Similaridade Número: 0 | Score Final: 90";100,0
32;RUA NELSON RODRIGUES VL CONCEICAO;191,0;67716;RUA  NELSON RODRIGUES CONCEICAO;191;100,0;68,0;100,0;"RUA  NELSON RODRIGUES CONCEICAO 191 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 192 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 184 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 182 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 206 | Similaridade Texto: 100 | Similaridade Número: 85 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Número: 85 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Número: 85 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 176 | Similaridade Texto: 100 | Similaridade Número: 85 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 174 | Similaridade Texto: 100 | Similaridade Número: 83 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 208 | Similaridade Texto: 100 | Similaridade Número: 83 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 170 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 170 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 169 | Similaridade Texto: 100 | Similaridade Número: 78 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 166 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 218 | Similaridade Texto: 100 | Similaridade Número: 73 | Score Final: 97; RUA  NELSON RODRIGUES CONCEICAO 164 | Similaridade Texto: 100 | Similaridade Número: 73 | Score Final: 97; RUA  NELSON RODRIGUES CONCEICAO 220 | Similaridade Texto: 100 | Similaridade Número: 71 | Score Final: 97; RUA  NELSON RODRIGUES CONCEICAO 159 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97; RUA  NELSON RODRIGUES CONCEICAO 159 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97; RUA  NELSON RODRIGUES CONCEICAO 159 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97";100,0
33;RUA SANTO AMARO CENTRO;92,0;112213;RUA SANTO AMARO CENTRO;92;100,0;84,0;100,0;"RUA SANTO AMARO CENTRO 92 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Similaridade Texto: 100 | Similaridade Número: 99 | Score Final: 100; RUA SANTO AMARO CENTRO 99 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA SANTO AMARO CENTRO 78 | Similaridade Texto: 100 | Similaridade Número: 86 | Score Final: 99; RUA SANTO AMARO CENTRO 108 | Similaridade Texto: 100 | Similaridade Número: 84 | Score Final: 98";100,0
34;RUA COIMBRA CENTRO;760,0;43728;RUA  COIMBRA CENTRO;763;100,0;9,0;99,7;"RUA  COIMBRA CENTRO 763 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  COIMBRA CENTRO 755 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA  COIMBRA CENTRO 765 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA  COIMBRA CENTRO 751 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99; RUA  COIMBRA CENTRO 773 | Similaridade Texto: 100 | Similaridade Número: 87 | Score Final: 99; RUA  COIMBRA CENTRO 741 | Similaridade Texto: 100 | Similaridade Número: 81 | Score Final: 98; RUA  COIMBRA CENTRO 737 | Similaridade Texto: 100 | Similaridade Número: 77 | Score Final: 98; RUA  COIMBRA CENTRO 783 | Similaridade Texto: 100 | Similaridade Número: 77 | Score Final: 98; RUA  COIMBRA CENTRO 715 | Similaridade Texto: 100 | Similaridade Número: 55 | Score Final: 96; RUA  COIMBRA CENTRO 709 | Similaridade Texto: 100 | Similaridade Número: 49 | Score Final: 95; RUA  COIMBRA CENTRO 709 | Similaridade Texto: 100 | Similaridade Número: 49 | Score Final: 95; RUA  COIMBRA CENTRO 705 | Similaridade Texto: 100 | Similaridade Número: 45 | Score Final: 94; RUA  COIMBRA CENTRO 705 | Similaridade Texto: 100 | Similaridade Número: 45 | Score Final: 94; RUA  COIMBRA CENTRO 699 | Similaridade Texto: 100 | Similaridade Número: 39 | Score Final: 94; RUA  COIMBRA CENTRO 699 | Similaridade Texto: 100 | Similaridade Número: 39 | Score Final: 94; RUA  COIMBRA CENTRO 687 | Similaridade Texto: 100 | Similaridade Número: 27 | Score Final: 93; RUA  COIMBRA CENTRO 679 | Similaridade Texto: 100 | Similaridade Número: 19 | Score Final: 92; RUA  COIMBRA CENTRO 679 | Similaridade Texto: 100 | Similaridade Número: 19 | Score Final: 92; RUA  COIMBRA CENTRO 675 | Similaridade Texto: 100 | Similaridade Número: 15 | Score Final: 92; RUA  COIMBRA CENTRO 669 | Similaridade Texto: 100 | Similaridade Número: 9 | Score Final: 91";99,7
35;RUA BOROROS CONCEICAO;80,0;113633;RUA  BOROROS CONCEICAO;77;100,0;91,0;99,7;"RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Similaridade Texto: 100 | Similaridade Número: 97 | Score Final: 100; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Similaridade Texto: 100 | Similaridade Número: 93 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Similaridade Texto: 100 | Similaridade Número: 91 | Score Final: 99";99,7
36;AVENIDA ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;36,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Similaridade Texto: 100 | Similaridade Número: 84 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Similaridade Texto: 100 | Similaridade Número: 78 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Similaridade Texto: 100 | Similaridade Número: 73 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Número: 64 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Número: 64 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Similaridade Texto: 100 | Similaridade Número: 61 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Similaridade Texto: 100 | Similaridade Número: 60 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Similaridade Texto: 100 | Similaridade Número: 60 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Número: 50 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Número: 50 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Similaridade Texto: 100 | Similaridade Número: 46 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Número: 41 | Score Final: 94; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Similaridade Texto: 100 | Similaridade Número: 40 | Score Final: 94; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Similaridade Texto: 100 | Similaridade Número: 36 | Score Final: 94";100,0
37;RUA JAVARI JARDIM PAINEIRAS;635,0;21410;RUA  JAVARI TABOAO;635;74,07;36,0;76,67;"RUA  JAVARI TABOAO 635 | Similaridade Texto: 74 | Similaridade Número: 100 | Score Final: 77; RUA  JAVARI TABOAO 647 | Similaridade Texto: 74 | Similaridade Número: 88 | Score Final: 75; RUA  JAVARI TABOAO 663 | Similaridade Texto: 74 | Similaridade Número: 72 | Score Final: 74; RUA  JAVARI TABOAO 667 | Similaridade Texto: 74 | Similaridade Número: 68 | Score Final: 73; RUA  JAVARI TABOAO 674 | Similaridade Texto: 74 | Similaridade Número: 61 | Score Final: 73; RUA  JAVARI TABOAO 677 | Similaridade Texto: 74 | Similaridade Número: 58 | Score Final: 72; RUA  JAVARI TABOAO 677 | Similaridade Texto: 74 | Similaridade Número: 58 | Score Final: 72; RUA  JAVARI TABOAO 679 | Similaridade Texto: 74 | Similaridade Número: 56 | Score Final: 72; RUA  JAVARI TABOAO 687 | Similaridade Texto: 74 | Similaridade Número: 48 | Score Final: 71; RUA  JAVARI TABOAO 687 | Similaridade Texto: 74 | Similaridade Número: 48 | Score Final: 71; RUA  JAVARI TABOAO 582 | Similaridade Texto: 74 | Similaridade Número: 47 | Score Final: 71; RUA  JAVARI TABOAO 582 | Similaridade Texto: 74 | Similaridade Número: 47 | Score Final: 71; RUA  JAVARI TABOAO 582 | Similaridade Texto: 74 | Similaridade Número: 47 | Score Final: 71; RUA  JAVARI TABOAO 578 | Similaridade Texto: 74 | Similaridade Número: 43 | Score Final: 71; RUA  JAVARI TABOAO 693 | Similaridade Texto: 74 | Similaridade Número: 42 | Score Final: 71; RUA  JAVARI TABOAO 574 | Similaridade Texto: 74 | Similaridade Número: 39 | Score Final: 71; RUA  JAVARI TABOAO 574 | Similaridade Texto: 74 | Similaridade Número: 39 | Score Final: 71; RUA  JAVARI TABOAO 699 | Similaridade Texto: 74 | Similaridade Número: 36 | Score Final: 70; RUA  JAVARI TABOAO 699 | Similaridade Texto: 74 | Similaridade Número: 36 | Score Final: 70; RUA  JAVARI TABOAO 699 | Similaridade Texto: 74 | Similaridade Número: 36 | Score Final: 70";76,67
38;RUA SAO JORGE CENTRO;98,0;28001;RUA SAO JORGE CENTRO;98;100,0;95,0;100,0;"RUA SAO JORGE CENTRO 98 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Similaridade Texto: 100 | Similaridade Número: 95 | Score Final: 100";100,0
39;ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;36,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Similaridade Texto: 100 | Similaridade Número: 84 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Similaridade Texto: 100 | Similaridade Número: 78 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Similaridade Texto: 100 | Similaridade Número: 73 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Número: 64 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Similaridade Texto: 100 | Similaridade Número: 64 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Similaridade Texto: 100 | Similaridade Número: 61 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Similaridade Texto: 100 | Similaridade Número: 60 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Similaridade Texto: 100 | Similaridade Número: 60 | Score Final: 96; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Número: 50 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Similaridade Texto: 100 | Similaridade Número: 50 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Similaridade Texto: 100 | Similaridade Número: 48 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Similaridade Texto: 100 | Similaridade Número: 46 | Score Final: 95; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Similaridade Texto: 100 | Similaridade Número: 41 | Score Final: 94; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Similaridade Texto: 100 | Similaridade Número: 40 | Score Final: 94; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Similaridade Texto: 100 | Similaridade Número: 36 | Score Final: 94";100,0
40;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332,0;938;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332;100,0;68,0;100,0;"AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Similaridade Texto: 100 | Similaridade Número: 100 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Similaridade Texto: 100 | Similaridade Número: 89 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Similaridade Texto: 100 | Similaridade Número: 89 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 345 | Similaridade Texto: 100 | Similaridade Número: 87 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Similaridade Texto: 100 | Similaridade Número: 79 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Similaridade Texto: 100 | Similaridade Número: 75 | Score Final: 98; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 364 | Similaridade Texto: 100 | Similaridade Número: 68 | Score Final: 97";100,0
