"_id","_data_ingestion_id","_created_at","_updated_at","_geom","_geog","co_entidade","nu_ano_censo","sg_uf","co_municipio","no_municipio","no_distrito","co_distrito","no_entidade","tp_localizacao","tp_localizacao_diferenciada","ds_endereco","nu_endereco","ds_complemento","no_bairro","co_cep","fonte_geo","tipo_geo","latitude","longitude","cd_setor_2022"
"94561",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000153B1A87FA4A47C00C84AE8E2D8337C0","0101000020E6100000153B1A87FA4A47C00C84AE8E2D8337C0","35288573","2024","SP","3550308","São Paulo","Vila Maria","355030889","CANDELARIA INSTITUTO EDUCACIONAL","1","0","GUARANESIA","1472","RUA","VILA MARIA","2112002","Catálogo de Escolas - agosto/2024","0","-23.5124139","-46.5857705","355030889000198"
"94557",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006D945055FC4A47C0DD335C2E2C8337C0","0101000020E61000006D945055FC4A47C0DD335C2E2C8337C0","35103822","2024","SP","3550308","São Paulo","Vila Maria","355030889","PAULISTA DE AGRIMENSURA ESCOLA","1","0","ARARITAGUABA","804","RUA","VILA MARIA","2122011","Catálogo de Escolas - agosto/2024","0","-23.5123929","-46.5858256","355030889000198"
"94906",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000174850FC184B47C0A245B6F3FD8437C0","0101000020E6100000174850FC184B47C0A245B6F3FD8437C0","35238417","2024","SP","3550308","São Paulo","Vila Maria","355030889","CEI DIRET MARIA HENRIQUETA CATITE","1","0","DOM LUIS FELIPE DE ORLEANS","1000",NULL,"VILA MARIA BAIXA","2118001","Catálogo de Escolas - agosto/2024","0","-23.5195","-46.5867","355030889000196"
"94894",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A5BDC117264B47C04D158C4AEA8437C0","0101000020E6100000A5BDC117264B47C04D158C4AEA8437C0","35052620","2024","SP","3550308","São Paulo","Vila Maria","355030889","EMEI LOURENCO FILHO PROF","1","0","DOM LUIS FELIPE DE ORLEANS","1062",NULL,"VILA MARIA BAIXA","2118001","Catálogo de Escolas - agosto/2024","0","-23.5192","-46.5871","355030889000196"
"94855",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007F130A11704B47C03408BD48B28437C0","0101000020E61000007F130A11704B47C03408BD48B28437C0","35000838","2024","SP","3550308","São Paulo","Vila Maria","355030889","JOAO VIEIRA DE ALMEIDA","1","0","GUILHERME COTCHING","1272","AVENIDA","VILA MARIA","2113012","Catálogo de Escolas - agosto/2024","0","-23.5183454","-46.5893575","355030889000209"
"98203",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005F20ADD62E5347C0A3F84212079237C0","0101000020E61000005F20ADD62E5347C0A3F84212079237C0","35105077","2024","SP","3550308","São Paulo","Vila Mariana","355030890","SANTA CATARINA DE SENA COLEGIO EEIFM","1","0","MANOEL DA NOBREGA","307","RUA","PARAISO","4001082","Catálogo de Escolas - agosto/2024","0","-23.5704204","-46.6498669","355030890000705"
"94173",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005E55ACD0F64947C0CCA1A06F668137C0","0101000020E61000005E55ACD0F64947C0CCA1A06F668137C0","35000802","2024","SP","3550308","São Paulo","Vila Maria","355030889","IMPERATRIZ LEOPOLDINA","1","0","TOGO","571","RUA","JARDIM JAPAO","2124050","Catálogo de Escolas - agosto/2024","0","-23.5054693","-46.5778447","355030889000217"
"94234",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000002C5B90D2114A47C06347E350BF8137C0","0101000020E61000002C5B90D2114A47C06347E350BF8137C0","35480885","2024","SP","3550308","São Paulo","Vila Maria","355030889","SANTA JULIA COLEGIO","1","0","OSAKA","329","RUA","JARDIM JAPAO","2124040","Catálogo de Escolas - agosto/2024","0","-23.5068255","-46.5786689","355030889000218"
"94907",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000280F0BB5A64947C0A245B6F3FD8437C0","0101000020E6100000280F0BB5A64947C0A245B6F3FD8437C0","35245185","2024","SP","3550308","São Paulo","Vila Maria","355030889","EMEF PAULO CARNEIRO THOMAZ ALVES GEN","1","0","NOSSA SENHORA DA APARECIDA","15",NULL,"PARQUE VILA MARIA","2169290","Catálogo de Escolas - agosto/2024","0","-23.5195","-46.5754","355030889000230"
"94890",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000008B6CE7FBA94947C0865AD3BCE38437C0","0101000020E61000008B6CE7FBA94947C0865AD3BCE38437C0","35242275","2024","SP","3550308","São Paulo","Vila Maria","355030889","EMEI EDALZIR SAMPAIO LIPORONI PROFA","1","0","NOSSA SENHORA DA APARECIDA","5",NULL,"PARQUE VILA MARIA","2169290","Catálogo de Escolas - agosto/2024","0","-23.5191","-46.5755","355030889000230"
"94947",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000280F0BB5A64947C01361C3D32B8537C0","0101000020E6100000280F0BB5A64947C01361C3D32B8537C0","35238454","2024","SP","3550308","São Paulo","Vila Maria","355030889","CEI DIRET CIDADE NOVA DO PARQUE NOVO MUNDO","1","0","NOSSA SENHORA DA APARECIDA","215",NULL,"PARQUE VILA MARIA","2169290","Catálogo de Escolas - agosto/2024","0","-23.5202","-46.5754","355030889000230"
"95095",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005859DB148F4947C073672618CE8537C0","0101000020E61000005859DB148F4947C073672618CE8537C0","35010806","2024","SP","3550308","São Paulo","Vila Maria","355030889","SEST SENAT SAO PAULO - PQ NOVO MUNDO","1","0","RUA TUIUTI","9",NULL,"CONJUNTO PROMORAR VILA MARI","2168105","Google 2025","1","-23.522676","-46.574679","355030889000230"
"95062",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000098DD9387854A47C0D93D7958A88537C0","0101000020E610000098DD9387854A47C0D93D7958A88537C0","35417518","2024","SP","3550308","São Paulo","Vila Maria","355030889","CEI INDIR PARQUE NOVO MUNDO II","1","0","MANGUARI","536",NULL,"JARDIM ANDARAI","2167080","Catálogo de Escolas - agosto/2024","0","-23.5221","-46.5822","355030889000230"
"95058",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000CAD69F692E4A47C00B7261EEA48537C0","0101000020E6100000CAD69F692E4A47C00B7261EEA48537C0","35182576","2024","SP","3550308","São Paulo","Vila Maria","355030889","CEI INDIR VILA MARIA","1","0","DOS CONDOREIROS","400",NULL,"CONJUNTO PROMORAR VILA MARI","2168130","Catálogo de Escolas - agosto/2024","0","-23.5220479","-46.5795414","355030889000230"
"94559",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006743A3E0CE4847C0662BD43F2D8337C0","0101000020E61000006743A3E0CE4847C0662BD43F2D8337C0","35000796","2024","SP","3550308","São Paulo","Vila Maria","355030889","HEROIS DA FEB","1","0","SOLDADO BENEDITO ELISEU DOS SANTOS","SN","RUA","PARQUE NOVO MUNDO","2177020","Catálogo de Escolas - agosto/2024","0","-23.5124092","-46.5688134","355030889000256"
"94791",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003A92CB7F484747C04DF38E53748437C0","0101000020E61000003A92CB7F484747C04DF38E53748437C0","35223165","2024","SP","3550308","São Paulo","Vila Maria","355030889","EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA","1","0","GIUSEPPE MARINO","S/N",NULL,"PARQUE NOVO MUNDO","2181190","Catálogo de Escolas - agosto/2024","0","-23.5174","-46.5569","355030889000262"
"94882",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000009D908C8B594747C0B651F8C7D68437C0","0101000020E61000009D908C8B594747C0B651F8C7D68437C0","35483734","2024","SP","3550308","São Paulo","Vila Maria","355030889","ETEC DE ESPORTES CURT WALTER OTTO BAUMGART","1","0","PAULO LORENZANI","SN","RUA","PARQUE NOVO MUNDO","2181200","Catálogo de Escolas - agosto/2024","0","-23.5189023","-46.5574202","355030889000262"
"98733",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000134141CEA05147C039ACBA58629537C0","0101000020E6100000134141CEA05147C039ACBA58629537C0","35133449","2024","SP","3550308","São Paulo","Vila Mariana","355030890","RODRIGUES ALVES COLEGIO ESGES","1","0","DOMINGOS DE MORAIS","787","RUA","VILA MARIANA","4009001","Catálogo de Escolas - agosto/2024","0","-23.5835319","-46.6377199","355030890000037"
"99199",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000651E543DF45047C00F4E9F78299837C0","0101000020E6100000651E543DF45047C00F4E9F78299837C0","35133991","2024","SP","3550308","São Paulo","Vila Mariana","355030890","CAMINHO ABERTO CENTRO DE EDUCACAO","1","0","MAURICIO FRANCISCO KLABIN","307","RUA","VILA MARIANA","4120020","Catálogo de Escolas - agosto/2024","0","-23.5943828","-46.6324536","355030890000026"
"98968",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B610E4A0844F47C0499D8026C29637C0","0101000020E6100000B610E4A0844F47C0499D8026C29637C0","35008903","2024","SP","3550308","São Paulo","Vila Mariana","355030890","BABY HOME EDUCACIONAL","1","0","PROFESSOR SERAFIM ORLANDI","356",NULL,"JARDIM VILA MARIANA","4115090","CEM 2022","0","-23.5889","-46.621235","355030890000084"
"98768",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000004D54CAC6DE5247C0C59DC195A29537C0","0101000020E61000004D54CAC6DE5247C0C59DC195A29537C0","35260373","2024","SP","3550308","São Paulo","Vila Mariana","355030890","INCENNA ESCOLA DE TEATRO E TELEVISAO","1","0","BAGE","308","RUA","VILA MARIANA","4012140","Catálogo de Escolas - agosto/2024","0","-23.5845121","-46.6474236","355030890000131"
"99472",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000E60D8BAC905247C03895568D6F9937C0","0101000020E6100000E60D8BAC905247C03895568D6F9937C0","35923692","2024","SP","3550308","São Paulo","Vila Mariana","355030890","PAULISTINHA DE EDUCACAO ESCOLA","1","0","VARPA","54","RUA","VILA CLEMENTINO","4039050","Catálogo de Escolas - agosto/2024","0","-23.5993584","-46.6450401","355030890000165"
"98369",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A458C922A85247C0D0E341C4179337C0","0101000020E6100000A458C922A85247C0D0E341C4179337C0","35105132","2024","SP","3550308","São Paulo","Vila Mariana","355030890","SANTI ESCOLA","1","0","ABILIO SOARES","425","RUA","PARAISO","4005001","Catálogo de Escolas - agosto/2024","0","-23.5745814","-46.6457561","355030890000192"
"98951",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A29927D7145147C0DE640A8CAB9637C0","0101000020E6100000A29927D7145147C0DE640A8CAB9637C0","35268948","2024","SP","3550308","São Paulo","Vila Mariana","355030890","INSTITUTO DE TERAPIA INTEGRADA E ORIENTAL","1","0","VIEIRA FAZENDA","80","RUA","VILA MARIANA","4117030","Catálogo de Escolas - agosto/2024","0","-23.5885551","-46.6334485","355030890000233"
"98825",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000001FFA4910095147C039701816ED9537C0","0101000020E61000001FFA4910095147C039701816ED9537C0","35191887","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ASSOCIACAO EDUCACIONAL PARA MULTIPLA DEFICIENCIA AHIMSA","1","0","BALTAZAR LISBOA","212","216","VILA MARIANA","4110060","Catálogo de Escolas - agosto/2024","0","-23.5856489","-46.6330891","355030890000237"
"99105",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000333509DE905047C09CF639E3A09737C0","0101000020E6100000333509DE905047C09CF639E3A09737C0","35807813","2024","SP","3550308","São Paulo","Vila Mariana","355030890","LICEU PASTEUR UNIDADE VERGUEIRO","1","0","VERGUEIRO","3799","RUA","VILA MARIANA","4101300","Catálogo de Escolas - agosto/2024","0","-23.5922987","-46.629421","355030890000246"
"99028",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000075FFFDCE9B5147C0E7847588249737C0","0101000020E610000075FFFDCE9B5147C0E7847588249737C0","35132287","2024","SP","3550308","São Paulo","Vila Mariana","355030890","POLIEDRO COLEGIO","1","0","CABRINI MADRE","38","RUA","VILA MARIANA","4020000","Catálogo de Escolas - agosto/2024","0","-23.5904012","-46.6375674","355030890000253"
"98793",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000EDE9341CE05047C085E97B0DC19537C0","0101000020E6100000EDE9341CE05047C085E97B0DC19537C0","35105272","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESCOLA SHEKINAH UNIDADE VILA MARIANA","1","0","RUA JOAQUIM TAVORA","1380","RUA","VILA MARIANA","4015013","Catálogo de Escolas - agosto/2024","0","-23.584977","-46.6318393","355030890000272"
"98894",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B39597FC4F5047C0F9ED354E549637C0","0101000020E6100000B39597FC4F5047C0F9ED354E549637C0","35003724","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ROLDAO LOPES DE BARROS PROFESSOR","1","0","COLONIA DA GLORIA","580","RUA","JARDIM DA GLORIA","4113001","Catálogo de Escolas - agosto/2024","0","-23.5872239","-46.627441","355030890000280"
"99078",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DA2BE22A055147C0687517CD6F9737C0","0101000020E6100000DA2BE22A055147C0687517CD6F9737C0","35199606","2024","SP","3550308","São Paulo","Vila Mariana","355030890","OEN EDUCACAO INTEGRAL","1","0","BERTA","236","233","VILA MARIANA","4120040","Catálogo de Escolas - agosto/2024","0","-23.5915497","-46.6329702","355030890000291"
"99132",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000064AF777FBC5147C0AFCDC64ACC9737C0","0101000020E610000064AF777FBC5147C0AFCDC64ACC9737C0","35009415","2024","SP","3550308","São Paulo","Vila Mariana","355030890","COLEGIO BRASIL CANADA","1","0","MADRE CABRINI","495",NULL,"VILA MARIANA","4020001","Google 2025","1","-23.592961","-46.638565","355030890000293"
"99008",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003638B643685147C087191A4F049737C0","0101000020E61000003638B643685147C087191A4F049737C0","35105053","2024","SP","3550308","São Paulo","Vila Mariana","355030890","MADRE CABRINI COLEGIO EEIFM","1","0","MADRE CABRINI","36","RUA","VILA MARIANA","4020000","Catálogo de Escolas - agosto/2024","0","-23.5899095","-46.6359944","355030890000293"
"99076",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B1524145D55147C0BDC799266C9737C0","0101000020E6100000B1524145D55147C0BDC799266C9737C0","35009032","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART ESCOLA VIVART","1","0","CORONEL LISBOA","124",NULL,"VILA MARIANA","4020040","CEM 2022","0","-23.591494","-46.639321","355030890000296"
"98774",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000045CFB1ACC95147C0D911C117AA9537C0","0101000020E610000045CFB1ACC95147C0D911C117AA9537C0","35155073","2024","SP","3550308","São Paulo","Vila Mariana","355030890","COLEGIO BATISTA BRASIL VILA MARIANA","1","0","JOAQUIM TAVORA","618","RUA","VILA MARIANA","4015011","Catálogo de Escolas - agosto/2024","0","-23.58462666","-46.63896712","355030890000306"
"98839",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000E4D06C68145247C027367A90F99537C0","0101000020E6100000E4D06C68145247C027367A90F99537C0","35003797","2024","SP","3550308","São Paulo","Vila Mariana","355030890","FABIANO LOZANO MAESTRO","1","0","HUMBERTO I","633","RUA","VILA MARIANA","4018031","Catálogo de Escolas - agosto/2024","0","-23.5858393","-46.6412478","355030890000306"
"98590",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000031BFEC01E75047C0D04EFED5809437C0","0101000020E610000031BFEC01E75047C0D04EFED5809437C0","35005465","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESCOLA CIRCULAR","1","0","RUA MACHADO DE ASSIS","614","642","VILA MARIANA","4106001","Catálogo de Escolas - agosto/2024","0","-23.58009088","-46.63204979","355030890000319"
"98636",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000070EB6E9EEA5047C00612143FC69437C0","0101000020E610000070EB6E9EEA5047C00612143FC69437C0","35134065","2024","SP","3550308","São Paulo","Vila Mariana","355030890","RECREARTE CEI ESCOLA E COLEGIO HENRI WALLON","1","0","GUIMARAES PASSOS","519","RUA","VILA MARIANA","4107031","Catálogo de Escolas - agosto/2024","0","-23.58115","-46.63216","355030890000319"
"98659",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000EC67565B565047C0A4688AA5ED9437C0","0101000020E6100000EC67565B565047C0A4688AA5ED9437C0","35119453","2024","SP","3550308","São Paulo","Vila Mariana","355030890","OSHIMAN COLEGIO","1","0","FERDINANDO GALIANI","07","RUA","VILA MARIANA","4112050","Catálogo de Escolas - agosto/2024","0","-23.5817512","-46.6276354","355030890000323"
"98946",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000024B95741675047C016629A8EA59637C0","0101000020E610000024B95741675047C016629A8EA59637C0","35293465","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESCOLA PEQUENO APRENDIZ","1","0","LEITE FERRAZ","74","RUA","VILA MARIANA","4117120","Catálogo de Escolas - agosto/2024","0","-23.5884637","-46.6281511","355030890000338"
"99041",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C381902C605047C05169C4CC3E9737C0","0101000020E6100000C381902C605047C05169C4CC3E9737C0","35302831","2024","SP","3550308","São Paulo","Vila Mariana","355030890","MAX ESCOLINHA DO","1","0","FRANCISCO DE VITORIA","145","RUA","JARDIM VILA MARIANA","4116180","Catálogo de Escolas - agosto/2024","0","-23.590802","-46.627935","355030890000341"
"98549",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000004291932EA24F47C0C06E2244439437C0","0101000020E61000004291932EA24F47C0C06E2244439437C0","35106471","2024","SP","3550308","São Paulo","Cambuci","355030814","JULIO PEREIRA LOPES COLEGIO","1","0","INGLES DE SOUSA","619","RUA","JARDIM DA GLORIA","1546010","Catálogo de Escolas - agosto/2024","0","-23.5791514","-46.6221369","355030890000464"
"99081",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B4386398135047C0F816D68D779737C0","0101000020E6100000B4386398135047C0F816D68D779737C0","35007949","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART AVIVA KLABIN U E","1","0","GARAPEBA","25",NULL,"JARDIM VILA MARIANA","4116210","CEM 2022","0","-23.591668","-46.625598","355030890000346"
"99160",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FEB4519D0E5047C0336B2920ED9737C0","0101000020E6100000FEB4519D0E5047C0336B2920ED9737C0","35171736","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART CHACARA KLABIN JARDIM ESCOLA","1","0","PEDRO NICOLE","3",NULL,"JARDIM VILA MARIANA","4116100","CEM 2022","0","-23.593462","-46.625446","355030890000347"
"99142",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000F5108DEE205247C0C746205ED79737C0","0101000020E6100000F5108DEE205247C0C746205ED79737C0","35157797","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART PASSINHO INICIAL E E I","1","0","CAPITAO MACEDO","356",NULL,"VILA CLEMENTINO","4021020","Catálogo de Escolas - agosto/2024","0","-23.59313","-46.64163","355030890000363"
"95815",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000CE8DE9094B4447C01C9947FE608837C0","0101000020E6100000CE8DE9094B4447C01C9947FE608837C0","35199965","2024","SP","3550308","São Paulo","Vila Matilde","355030891","ESC PART MULTI VILA COLEGIO","1","0","MARCONDES DE BRITO","535",NULL,"CHACARA SEIS DE OUTUBRO","3509000","Catálogo de Escolas - agosto/2024","0","-23.53273","-46.53354","355030891000146"
"99330",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C2DF2F664B5047C0849B8C2AC39837C0","0101000020E6100000C2DF2F664B5047C0849B8C2AC39837C0","35004664","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART SALAME MINGUE BERCARIO N E I","1","0","DOUTOR SABOIA DE MEDEIROS","297","292","VILA MARIANA","4120110","CEM 2022","0","-23.596728","-46.627301","355030890000352"
"99239",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000009B8E006E165147C0DCF4673F529837C0","0101000020E61000009B8E006E165147C0DCF4673F529837C0","35004701","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART ATELIE CARAMBOLA ESCOLA DE INFANCIA","1","0","SAO SAMUEL","165",NULL,"VILA MARIANA","4120030","CEM 2022","0","-23.595005","-46.633497","355030890000355"
"99258",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000235EE85B305147C0D010E912699837C0","0101000020E6100000235EE85B305147C0D010E912699837C0","35004893","2024","SP","3550308","São Paulo","Vila Mariana","355030890","LASAR SEGALL","1","0","DOUTOR THIRSO MARTINS","211","RUA","VILA MARIANA","4120050","Catálogo de Escolas - agosto/2024","0","-23.5953533","-46.6342883","355030890000355"
"99218",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000007639F5B435147C0CE00721D3E9837C0","0101000020E610000007639F5B435147C0CE00721D3E9837C0","35004790","2024","SP","3550308","São Paulo","Vila Mariana","355030890","BRASILIO MACHADO","1","0","AFONSO CELSO","311","RUA","VILA MARIANA","4119001","Catálogo de Escolas - agosto/2024","0","-23.5946978","-46.6348681","355030890000355"
"99306",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000025AE635C715147C0AF3F89CF9D9837C0","0101000020E610000025AE635C715147C0AF3F89CF9D9837C0","35006851","2024","SP","3550308","São Paulo","Vila Mariana","355030890","CANGOO BILINGUAL SCHOOL UND II","1","0","DOMINGOS DE MORAIS","2267",NULL,"VILA MARIANA","4035000","Google 2025","1","-23.596158","-46.636272","355030890000355"
"98693",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000032BA93BA2A5247C07BC0B82B269537C0","0101000020E610000032BA93BA2A5247C07BC0B82B269537C0","35181286","2024","SP","3550308","São Paulo","Vila Mariana","355030890","CR P CONV JOAO PAULO II","1","0","AMBROSINA DE MACEDO 194","194",NULL,"VILA MARIANA","4013030","Catálogo de Escolas - agosto/2024","0","-23.58261369","-46.64192898","355030890000389"
"98579",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000054A766838A5147C0DE2FB0D8709437C0","0101000020E610000054A766838A5147C0DE2FB0D8709437C0","35052632","2024","SP","3550308","São Paulo","Vila Mariana","355030890","EMEI ANA ROSA DE ARAUJO DA","1","0","ALCEU WAMOSY","244",NULL,"VILA MARIANA","4105040","Catálogo de Escolas - agosto/2024","0","-23.5798469","-46.63703959","355030890000394"
"98548",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007C6A508FC85147C062E2EA5B419437C0","0101000020E61000007C6A508FC85147C062E2EA5B419437C0","35563006","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ETAPA III COLEGIO","1","0","NICOLAU DE SOUSA QUEIROS DOUTOR","330","RUA","VILA MARIANA","4105001","Catálogo de Escolas - agosto/2024","0","-23.5791223","-46.6389331","355030890000394"
"98551",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007AC37DE4D65147C0DA97C7F54A9437C0","0101000020E61000007AC37DE4D65147C0DA97C7F54A9437C0","35134806","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ETAPA COLEGIO DE EFM","1","0","VERGUEIRO","1987","RUA","VILA MARIANA","4101000","Catálogo de Escolas - agosto/2024","0","-23.5792688","-46.6393705","355030890000394"
"98503",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DA38622D3E5147C0A4C7EF6DFA9337C0","0101000020E6100000DA38622D3E5147C0A4C7EF6DFA9337C0","35440942","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART HELENA LUBIENSKA","1","0","BUENO DE ANDRADE","635",NULL,"ACLIMACAO","1526000","Catálogo de Escolas - agosto/2024","0","-23.57804","-46.63471","355030890000399"
"99166",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000AAD4EC81565047C0ABECBB22F89737C0","0101000020E6100000AAD4EC81565047C0ABECBB22F89737C0","35177726","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART QUARTO CRESCENTE E E I","1","0","DOMINGOS AUGUSTO SETTI","220",NULL,"JARDIM VILA MARIANA","4116070","Catálogo de Escolas - agosto/2024","0","-23.59363","-46.62764","355030890000410"
"99356",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000004DD136A38B5047C0F56569A7E69837C0","0101000020E61000004DD136A38B5047C0F56569A7E69837C0","35442938","2024","SP","3550308","São Paulo","Vila Mariana","355030890","MARIA MARIA ESCOLA","1","0","CRUZ SANTA","752","RUA","VILA MARIANA","4122000","Catálogo de Escolas - agosto/2024","0","-23.5972695","-46.6292614","355030890000422"
"98887",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A67EDE54A45247C0BC22F8DF4A9637C0","0101000020E6100000A67EDE54A45247C0BC22F8DF4A9637C0","35162760","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART ESPACO ABERTO EDUC INFANTIL","1","0","AUREA","296",NULL,"VILA MARIANA","4015070","Catálogo de Escolas - agosto/2024","0","-23.58708","-46.64564","355030890000433"
"98991",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000EF2076A6D04F47C0D47C957CEC9637C0","0101000020E6100000EF2076A6D04F47C0D47C957CEC9637C0","35010429","2024","SP","3550308","São Paulo","Vila Mariana","355030890","ESC PART FADELITO KLABIN","1","0","RUA RODRIGO VIEIRA","315",NULL,"JARDIM VILA MARIANA","4115060","Google 2025","1","-23.589546","-46.623555","355030890000444"
