"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
0,"IRMA PIA","127.0",NULL,"JAGUARE",275847,"60193508","RUA  IRMA PIA","310.0",NULL,"JAGUARE","100.0","40.97","100.0","78.19","-23.548692","-46.750794","355030841000030","-23.550024","-46.750191","355030841000030","-23.550024","-46.750191","0","160.35971358","1","0",True,NULL
1,"LOBATO","241.0",NULL,"VILA NOVA",466446,"62320685","RUA  LOBATO","244.0",NULL,"SAPOPEMBA","100.0","98.77","22.22","89.75","-23.592314","-46.532759","355030876000282","-23.592236","-46.53287","355030876000282","-23.592236","-46.53287","0","14.25355112","1","0",True,NULL
2,"MOLIERE","335.0",NULL,"VILA SOFIA",990652,"58551138","RUA  MOLIERE","335.0",NULL,"CAMPO GRANDE","100.0","100.0","27.27","90.0","-23.658654","-46.692401","355030816000095","-23.658461","-46.692511","355030816000095","-23.658461","-46.692511","0","24.20901974","1","0",True,NULL
3,"NEWTON PRADO","533.0",NULL,"BOM RETIRO",258509,"94729198","RUA  NEWTON PRADO","607.0",NULL,"BOM RETIRO","100.0","87.81","100.0","87.56","-23.523129","-46.640945","355030809000030","-23.522601","-46.641074","355030809000104","-23.522601","-46.641074","0","60.16611625","1","17.99717141",False,True
4,"MINISTRO GODOI","275.0",NULL,"PERDIZES",224018,"60773860","RUA MINISTRO GODOI","969.0",NULL,"PERDIZES","100.0","28.38","100.0","75.68","-23.532193","-46.668548","355030806000078","-23.537707","-46.671796","355030860000341","-23.537707","-46.671796","0","696.82693623","1","585.00343145",False,False
5,"IRMA CAROLINA","399.0",NULL,"BELENZINHO",206183,"205195497","RUA IRMA CAROLINA","96.0",NULL,"BELEM","100.0","24.06","53.33","74.81","-23.538703","-46.585449","355030808000066","-23.539712","-46.58827","355030808000020","-23.539712","-46.58827","0","308.6900724","1","99.6502124",False,True
6,"JAGUARIBE","354.0",NULL,"VILA BUARQUE",1667580,"224336287","RUA  JAGUARIBE","155.0",NULL,"VILA BUARQUE","100.0","43.79","100.0","78.76","-23.5423196","-46.6512235","355030826000225","-23.541695","-46.650089","355030826000240","-23.541695","-46.650089","0","134.90288585","1","80.61535136",False,True
7,"LORD COCKRANE",NULL,NULL,"IPIRANGA",331323,"59050049","RUA  LORD COCKRANE","26.0",NULL,"IPIRANGA","100.0",NULL,"100.0","100.0","-23.59255827","-46.60173452","355030834000182","-23.593163","-46.607223","355030834000018","-23.593163","-46.607223","0","563.30711735","1","377.86064831",False,False
8,"RUA NOVA YORK","927.0",NULL,"BROOKLIN PAULISTA",324176,"59107825","RUA  NOVA YORK","927.0",NULL,"ITAIM BIBI","100.0","100.0","44.44","90.0","-23.610862","-46.6806514","355030835000255","-23.610788","-46.680593","355030835000255","-23.610788","-46.680593","0","10.15439702","1","0",True,NULL
9,"INDIANA","1096.0",NULL,"BROOKLIN PAULISTA",398480,"59147339","RUA  INDIANA","95.0",NULL,"ITAIM BIBI","100.0","8.67","44.44","71.73","-23.612894","-46.681922","355030835000341","-23.614248","-46.680085","355030835000199","-23.614248","-46.680085","0","240.20259836","1","131.29909919",False,False
10,"JOVINIANO BRANDAO CORONEL","407.0",NULL,"VILA PRUDENTE",1172597,"60037815","RUA CORONEL JOVINIANO BRANDAO","363.0",NULL,"MOOCA","100.0","89.19","11.11","87.84","-23.56475472","-46.60126266","355030853000147","-23.575395","-46.585727","355030853000177","-23.575395","-46.585727","0","1976.58516441","1","1854.4263572",False,False
11,"PURPURINA","46.0",NULL,"SUMAREZINHO",2533693,"61268649","RUA  PURPURINA","46.0",NULL,"PINHEIROS","100.0","100.0","40.0","90.0","-23.56475251","-46.60127112","355030853000147","-23.55264","-46.689112","355030862000240","-23.55264","-46.689112","0","9054.10176958","1","8872.82082246",False,False
12,"ABACATUAJA","703.0",NULL,"VILA ITAIM",724797,"225064809","RUA  ABACATUAJA","703.0",NULL,"VILA ITAIM","100.0","100.0","100.0","90.0","-23.4883","-46.3963","355030844000144","-23.484788","-46.392658","355030844000141","-23.484788","-46.392658","0","538.94148879","1","475.07325074",False,False
13,"CONCEICAO DO ALMEIDA","120.0",NULL,"PARQUE PAULISTANO",1171098,"60423175","RUA  CONCEICAO DO ALMEIDA","120.0",NULL,"JARDIM HELENA","100.0","100.0","26.67","90.0","-23.492","-46.4215","355030844000181","-23.491656","-46.421688","355030844000181","-23.491656","-46.421688","0","42.78684391","1","0",True,NULL
14,"ALAMEDA JAU","1061.0",NULL,"CERQUEIRA CESAR",133159,"60585581","ALAMEDA  JAU","369.0",NULL,"JARDIM PAULISTA","100.0","34.78","33.33","76.96","-23.5637254","-46.6587422","355030845000390","-23.56719","-46.653619","355030845000361","-23.56719","-46.653619","0","648.9007477","1","558.49033616",False,False
15,"AGUIAR DE BARROS","160.0",NULL,"BELA VISTA",660713,"206065111","RUA  AGUIAR DE BARROS","160.0",NULL,"BELA VISTA","100.0","100.0","100.0","90.0","-23.5539022","-46.6402413","355030866000285","-23.553723","-46.6403","355030866000284","-23.553723","-46.6403","0","20.80509969","1","0",False,True
16,"CARAIBAS","891.0",NULL,"PERDIZES",306947,"61043828","RUA  CARAIBAS","891.0",NULL,"PERDIZES","100.0","100.0","100.0","90.0","-23.53519","-46.68431","355030860000451","-23.535142","-46.684289","355030860000451","-23.535142","-46.684289","0","5.75071301","1","0",True,NULL
17,"JOAQUIM TAVORA","1568.0",NULL,"VILA MARIANA",68984,"103377391","RUA  JOAQUIM TAVORA","791.0",NULL,"VILA MARIANA","100.0","50.45","100.0","80.09","-23.5882217","-46.6474551","355030890000560","-23.585762","-46.64028","355030890000301","-23.585762","-46.64028","0","780.65952594","1","706.71467796",False,False
18,"ESPOSENDE","31.0",NULL,"JARDIM TRIANA",1176435,"61729544","RUA  ESPOSENDE","40.0",NULL,"VILA MATILDE","100.0","77.5","40.0","85.5","-23.538388","-46.508018","355030891000271","-23.53819","-46.507687","355030891000271","-23.53819","-46.507687","0","40.29055642","1","0",True,NULL
19,"VERBO DIVINO","900.0",NULL,"CHACARA SANTO ANTONIO",1430636,"204246025","RUA  VERBO DIVINO","838.0",NULL,"CHACARA SANTO ANTONIO","100.0","93.11","100.0","88.62","-23.63378","-46.70447","355030871000183","-23.634113","-46.703998","355030871000278","-23.634113","-46.703998","0","60.6872984","1","10.67622532",False,True
20,"AMARO GUERRA","27.0",NULL,"GRANJA JULIETA",488768,"60796511","RUA  AMARO GUERRA","32.0",NULL,"CHACARA SANTO ANTONIO","100.0","84.38","28.57","86.88","-23.6337885","-46.7041533","355030871000183","-23.633827","-46.703985","355030871000278","-23.633827","-46.703985","0","17.6709153","1","0",False,True
21,"CENTRAL","449.0",NULL,"PARQUE LAGOA RICA",1712050,"222476475","CALCADA  CENTRAL","640.0",NULL,"JARDIM DA SAUDE","100.0","70.16","37.5","84.03","-23.869776","-46.778498","351510310000051","-23.596011","-46.590567","355030834000351","-23.596011","-46.590567","0","35953.04279431","1","34470.4766694",False,False
22,"INACIO MONTEIRO","38.0",NULL,"JARDIM SAO PAULOZONA LESTE",1207854,"214564856","RUA  INACIO MONTEIRO","24.0",NULL,"JARDIM VISTA ALEGRE","96.25","63.16","57.78","80.01","-23.58987395","-46.38117725","351570705000358","-23.577637","-46.390442","355030825000351","-23.577637","-46.390442","0","1656.16743958","1","1579.14044686",False,False
23,"ANGELO BONAVITA","50.0",NULL,"VILA SANTA MARIA",2737539,"59954634","RUA  ANGELO BONAVITA","51.0",NULL,"VILA SANTA MARIA","100.0","98.04","100.0","89.61","-23.484744","-46.672113","355030850000039","-23.484297","-46.673113","355030850000076","-23.484297","-46.673113","0","113.45199268","1","29.56842361",False,True
24,"CHAMANTA","362.0",NULL,"VILA PRUDENTE",292420,"61818873","RUA  CHAMANTA","363.0",NULL,"VILA PRUDENTE","100.0","99.72","100.0","89.94","-23.5735","-46.585524","355030853000175","-23.574565","-46.584826","355030893000131","-23.574565","-46.584826","0","138.14628105","1","99.45190955",False,False
25,"FRANCISCO JOSE DE BARROS","160.0",NULL,"VILA INACIO",2443432,"61096582","RUA  FRANCISCO JOSE DE BARROS","285.0",NULL,"VILA PERUS","100.0","56.14","57.14","81.23","-23.407671","-46.759642","355030861000158","-23.406635","-46.759513","355030861000159","-23.406634","-46.759525999999994","1.33123297","115.94777349","1","43.33977569",False,True
26,"FRANCISCA ESPOSITO TONETTI",NULL,NULL,"GUAPIRA",2998883,"62212920","RUA  FRANCISCA ESPOSITO TONETTI","4.0",NULL,"GUAPIRA","100.0",NULL,"100.0","100.0","-23.457036","-46.583852","355030881000113","-23.457576","-46.583886","355030881000113","-23.457547","-46.583893","3.3027662","60.14542013","1","0",True,NULL
27,"PAULA GOMES","8.0",NULL,"JARDIM VERA CRUZZONA SUL",174081,"204424449","RUA  PAULA GOMES","8.0",NULL,"JARDIM VERA CRUZ","100.0","100.0","81.48","90.0","-23.70486975","-46.79184789","352220805000306","-23.74116","-46.780779","355030843000717","-23.741156500000002","-46.7808065","2.82601497","4189.66725329","1","4095.67934493",False,False
28,"PARNAIBA","31.0",NULL,"VILA INAH",1135795,"61867188","RUA  PARNAIBA","31.0",NULL,"VILA SONIA","100.0","100.0","73.68","90.0","-23.589255","-46.726013","355030894000252","-23.589454","-46.726539","355030894000252","-23.589454","-46.726539","0","57.98898173","1","0",True,NULL
29,"PLINIO CAVALCANTI","409.0",NULL,"PARQUE ARTUR ALVIM",967538,"58456356","RUA  PLINIO CAVALCANTI","409.0",NULL,"VILA SANTA TERESA","100.0","100.0","34.29","90.0","-23.542161","-46.487815","355030805000198","-23.542115","-46.487947","355030805000198","-23.542115","-46.487947","0","14.39544378","1","0",True,NULL
30,"PICO NEGRO","95.0",NULL,"VILA REGENTE FEIJO",2632695,"58668914","RUA  PICO NEGRO","55.0",NULL,"VILA REGENTE FEIJO","100.0","57.89","100.0","81.58","-23.562654","-46.571773","355030801000031","-23.563035","-46.57207","355030801000031","-23.563035","-46.57207","0","52.06897234","1","0",True,NULL
31,"IBITINGA","83.0",NULL,"VILA BERTIOGA",1370694,"58782362","RUA  IBITINGA","514.0",NULL,"VILA BERTIOGA","100.0","16.15","100.0","73.23","-23.561089","-46.580734","355030801000152","-23.564935","-46.581174","355030801000150","-23.564935","-46.581174","0","430.00127303","1","345.0474308",False,False
32,"DA MOOCA","4775.0",NULL,"MOOCA",263579,"60020666","RUA  DA MOOCA","4008.0",NULL,"MOOCA","100.0","83.94","100.0","86.79","-23.56187","-46.580092","355030801000152","-23.559891","-46.587009","355030853000030","-23.559891","-46.587009","0","738.56250591","1","644.94067391",False,False
33,"BOM JESUS","620.0",NULL,"VILA REGENTE FEIJO",2344199,"58669303","RUA  BOM JESUS","707.0",NULL,"VILA REGENTE FEIJO","100.0","87.69","100.0","87.54","-23.5625","-46.5718","355030801000031","-23.562856","-46.571048","355030801000032","-23.562856","-46.571048","0","86.26556315","1","71.17205044",False,True
34,"ALBERTO CAMUS","628.0",NULL,"JARDIM VILA FORMOSA",295914,"58107160","AVENIDA  ALBERTO CAMUS","627.0",NULL,"JARIM VILA FORMOSA","99.69","99.84","97.3","89.75","-23.569885","-46.52212","355030804000142","-23.569812","-46.522087","355030804000007","-23.569812","-46.522087","0","8.78643515","1","0",False,True
35,"ALBERTO CAMUS","592.0",NULL,"JARDIM VILA FORMOSA",2716674,"58332304","AVENIDA  ALBERTO CAMUS","587.0",NULL,"JARDIM VILA FORMOSA","100.0","99.16","100.0","89.83","-23.569795","-46.52254203","355030804000142","-23.569589","-46.522317","355030804000023","-23.569589","-46.522317","0","32.41443179","1","1.79872473",False,True
36,"BOM JESUS","909.0",NULL,"VILA REGENTE FEIJO",2340934,"58669301","RUA  BOM JESUS","909.0",NULL,"VILA REGENTE FEIJO","100.0","100.0","100.0","90.0","-23.5635061","-46.5699265","355030801000032","-23.563675","-46.569973","355030801000032","-23.563619","-46.569919","8.31065668","19.36962868","1","0",True,NULL
37,"RUA HENRIQUE JACOBS","363.0",NULL,"VILA SANTA TERESA ZONA LEST",735542,"58568416","RUA  HENRIQUE JACOBS","360.0",NULL,"VILA SANTA TERESA","100.0","99.17","100.0","89.83","-23.538941","-46.491655","355030805000199","-23.53891","-46.491872","355030805000144","-23.53891","-46.491872","0","22.38846002","1","8.63234741",False,True
38,"FERNANDES PEREIRA","690.0",NULL,"VILA SANTA TERESA ZONA LEST",320848,"58456700","RUA  FERNANDES PEREIRA","690.0",NULL,"VILA SANTA TERESA","100.0","100.0","100.0","90.0","-23.540119","-46.4907252","355030805000199","-23.540032","-46.49065","355030805000199","-23.540003499999997","-46.490657","3.24840761","12.34314937","1","0",True,NULL
39,"MAJOR BOA VENTURA","197.0",NULL,"ARTUR ALVIM",86482,"59263554","RUA  BOA VENTURA","193.0",NULL,"PARQUE CISPER","100.0","97.97","41.67","89.59","-23.5404694","-46.4899957","355030805000200","-23.490444","-46.492348","355030828000244","-23.490444","-46.492348","0","5567.74657758","1","5345.24361776",False,False
40,"DOUTOR EMANUEL DIAS","226.0",NULL,"VILA SANTA TERESA ZONA LEST",2599189,"58463346","RUA DOUTOR EMANUEL DIAS","226.0",NULL,"VILA SANTA TERESA","100.0","100.0","100.0","90.0","-23.537745","-46.492828","355030805000210","-23.537735","-46.492908","355030805000210","-23.537735","-46.492908","0","8.23092221","1","0",True,NULL
41,"ANALIA FRANCO","238.0",NULL,"VILA REGENTE FEIJO",997443,"58784274","RUA  ANALIA FRANCO","239.0",NULL,"VL REGENTE FEIJO","100.0","99.58","100.0","89.92","-23.5587645415217","-46.5732073690742","355030801000154","-23.558863","-46.573085","355030801000156","-23.558863","-46.573085","0","16.5960664","1","1.6582742",False,True
42,"AURELIANO LESSA","127.0",NULL,"VILA REGENTE FEIJO",698197,"205175065","RUA  DEMERVAL LESSA","192.0",NULL,"VILA SANTA TERESA","99.1","66.15","45.71","82.6","-23.5569853","-46.5747054","355030801000154","-23.537204","-46.493896","355030805000209","-23.537204","-46.493896","0","8526.00882819","1","8316.03952496",False,False
43,"REGENTE FEIJO","586.0",NULL,"VILA REGENTE FEIJO",950324,"203484991","AVENIDA REGENTE FEIJO","374.0",NULL,"VL REGENTE FEIJO","100.0","63.82","100.0","82.76","-23.5573598","-46.5727202","355030801000154","-23.55644","-46.574771","355030801000125","-23.55644","-46.574771","0","232.71492811","1","19.09616466",False,True
44,"ANDREA FELICIANI","501.0",NULL,"CONJUNTO HABITACIONAL PADRE",1792766,"210483877","RUA  ANDREA FELICIANI","264.0",NULL,"CONJ HABITACIONAL PADRE MANUEL DE PAIVA","100.0","52.69","80.0","80.54","-23.5483545","-46.4811097","355030805000219","-23.548348","-46.480455","355030805000220","-23.548348","-46.480455","0","66.74083329","1","17.43927564",False,True
45,"ANALIA FRANCO","218.0",NULL,"VILA REGENTE FEIJO",996393,"58784271","RUA  ANALIA FRANCO","233.0",NULL,"VL REGENTE FEIJO","100.0","93.56","100.0","88.71","-23.558796","-46.572939","355030801000156","-23.558791","-46.573153","355030801000156","-23.558791","-46.573153","0","21.81946599","1","0",True,NULL
46,"SANTA ELIZA","342.0",NULL,"VILA SANTA CLARA",2420589,"61247662","VIELA  ELIZA","4.0",NULL,"SANTA TEREZINHA","100.0","1.17","58.06","70.23","-23.580084","-46.568892","355030801000098","-23.694787","-46.641818","355030858000032","-23.694787","-46.641818","0","14760.0854359","1","14671.9277972",False,False
47,"MAJOR BASILIO","745.0",NULL,"VILA BERTIOGA",1904966,"218660343","RUA MAJOR BASILIO","745.0",NULL,"VILA BERTIOGA","100.0","100.0","100.0","90.0","-23.557348","-46.579104","355030801000104","-23.557355","-46.579086","355030801000104","-23.557331","-46.5790565","4.02034719","1.99298786","1","0",True,NULL
48,"SIQUEIRA BUENO","2123.0",NULL,"BELENZINHO",249961,"58737839","RUA  SIQUEIRA BUENO","929.0",NULL,"BELENZINHO","100.0","43.76","100.0","78.75","-23.5541354","-46.5825115","355030801000112","-23.546966","-46.591161","355030808000107","-23.546966","-46.591161","0","1188.64559648","1","1091.8353069",False,False
49,"RODRIGUES SANCHES","18.0",NULL,"VILA BERTIOGA",1938429,"58851794","RUA  RODRIGUES SANCHES","18.0",NULL,"VILA BERTIOGA","100.0","100.0","100.0","90.0","-23.55571","-46.58369","355030801000112","-23.556562","-46.584585","355030801000111","-23.556562","-46.584585","0","131.52036659","1","108.74496135",False,True
50,"DO ORATORIO","1953.0",NULL,"ALTO DA MOOCA",2483329,"58796474","RUA  DO ORATORIO","1879.0",NULL,"ALTO DA MOOCA","100.0","96.21","100.0","89.24","-23.5530452","-46.5805326","355030801000113","-23.567311","-46.587007","355030801000100","-23.567311","-46.587007","0","1718.07625584","1","1553.2673047",False,False
51,"SERRA DE JAIRE","1373.0",NULL,"QUARTA PARADA",459468,"58803121","RUA  SERRA DE JAIRE","546.0",NULL,"BELEM","100.0","39.77","0.0","77.95","-23.55309385","-46.58045521","355030801000113","-23.548316","-46.586557","355030808000067","-23.548316","-46.586557","0","817.98838268","1","654.65064325",False,False
52,"PLACIDO DE CASTRO","221.0",NULL,"VILA INVERNADA",799134,"58664444","RUA  PLACIDO DE CASTRO","166.0",NULL,"VILA INVERNADA","100.0","75.11","100.0","85.02","-23.5673417","-46.5651789","355030801000015","-23.567378","-46.565755","355030801000017","-23.567378","-46.565755","0","58.85489996","1","2.21259419",False,True
53,"RUA GENERAL ARGOLO","553.0",NULL,"VILA INVERNADA",1760022,"58664193","RUA GENERAL ARGOLO","557.0",NULL,"VILA INVERNADA","100.0","99.28","100.0","89.86","-23.56851","-46.566026","355030801000015","-23.568561","-46.566078","355030801000015","-23.568561","-46.566078","0","7.76193718","1","0",True,NULL
54,"MIGUEL MOTA","502.0",NULL,"VILA CANERO",1229846,"58662864","RUA  MIGUEL MOTA","348.0",NULL,"VILA CANERO","100.0","69.32","100.0","83.86","-23.5680845","-46.5720335","355030801000001","-23.567093","-46.57101","355030801000011","-23.567093","-46.57101","0","151.77855795","1","4.79188164",False,True
55,"TORIBA","141.0",NULL,"VILA CANERO",1555342,"58659738","RUA  TORIBA","141.0",NULL,"AGUA RASA","100.0","100.0","30.0","90.0","-23.5679353","-46.5708752","355030801000001","-23.567857","-46.57059","355030801000001","-23.56784","-46.570566","3.09137547","30.34350222","1","0",True,NULL
56,"RUA PARQUE D PEDRO I",NULL,NULL,"VILA INVERNADA",1606603,"58664344","PARQUE DOM PEDRO I","89.0",NULL,"AGUA RASA","100.0",NULL,"34.78","100.0","-23.5697095","-46.5643821","355030801000016","-23.570727","-46.564804","355030801000016","-23.570699","-46.5647345","7.73734917","121.03644712","1","0",True,NULL
57,"ALMIRANTE ALEXANDRINO","541.0",NULL,"VILA INVERNADA",2190542,"58660464","RUA ALMIRANTE ALEXANDRINO","493.0",NULL,"VILA INVERNADA","100.0","91.13","100.0","88.23","-23.5701","-46.5682","355030801000003","-23.568209","-46.568609","355030801000003","-23.568209","-46.568609","0","214.36197608","1","0",True,NULL
58,"MANOEL DE MESQUITA","15.0",NULL,"VILA INVERNADA",1561803,"214944805","PRACA  MANOEL DE MESQUITA","16.0",NULL,"VILA INVERNADA","100.0","93.75","100.0","88.75","-23.5705705","-46.568773","355030801000004","-23.570707","-46.567795","355030801000018","-23.570707","-46.567795","0","100.82463774","1","80.49223479",False,True
59,"AMAPA","82.0",NULL,"VILA CANERO",1838310,"58660856","RUA  AMAPA","81.0",NULL,"VILA CANERO","100.0","98.78","100.0","89.76","-23.570081","-46.571549","355030801000005","-23.570239","-46.570405","355030801000005","-23.570239","-46.570405","0","117.91065198","1","0",True,NULL
60,"PANTOJO","501.0",NULL,"VILA REGENTE FEIJO",2059755,"203482606","RUA  PANTOJO","1007.0",NULL,"VILA REGENTE FEIJO","100.0","49.75","100.0","79.95","-23.5706426","-46.5708918","355030801000005","-23.560832","-46.567493","355030801000063","-23.560832","-46.567493","0","1144.57097423","1","1080.74265369",False,False
61,"BOM JESUS","822.0",NULL,"VILA REGENTE FEIJO",2340934,"58669301","RUA  BOM JESUS","909.0",NULL,"VILA REGENTE FEIJO","100.0","90.43","100.0","88.09","-23.5635819","-46.5702745","355030801000012","-23.563675","-46.569973","355030801000032","-23.563619","-46.569919","8.31065668","32.42674676","1","4.16565264",False,True
62,"JOAO BIZARRO DA NAVE","241.0",NULL,"VILA DIVA ZONA LESTE",682993,"58665084","RUA  JOAO BIZARRO DA NAVE","236.0",NULL,"VILA DIVA","100.0","97.93","100.0","89.59","-23.5719","-46.5672","355030801000018","-23.572081","-46.567106","355030801000019","-23.572081","-46.567106","0","22.29009025","1","1.9378352",False,True
63,"ORFANATO","1567.0",NULL,"VILA PRUDENTE",200324,"105006050","RUA  ORFANATO","529.0",NULL,"VILA PRUDENTE","100.0","33.76","100.0","76.75","-23.5751544","-46.5715794","355030801000021","-23.579102","-46.58071","355030893000197","-23.579102","-46.58071","0","1028.86197418","1","788.13353153",False,False
64,"FAROL PAULISTANO","250.0",NULL,"VILA ORATORIO",2591146,"58010359","RUA  DO FAROL","247.0",NULL,"BRASILANDIA","100.0","98.8","41.67","89.76","-23.5718","-46.5757","355030801000023","-23.467898","-46.687348","355030811000009","-23.4679055","-46.687348","0.8339631","16219.14627997","1","15853.51298504",False,False
65,"MADRID","550.0",NULL,"PARQUE SEVILHA",1476443,"58672944","RUA  MADRID","550.0",NULL,"PARQUE SEVILHA","100.0","100.0","100.0","90.0","-23.5759","-46.5701","355030801000044","-23.575929","-46.570675","355030801000044","-23.575929","-46.570675","0","58.68905156","1","0",True,NULL
66,"MALAGA","391.0",NULL,"PARQUE SEVILHA",2530073,"58672964","RUA  MALAGA","391.0",NULL,"PARQUE SEVILHA","100.0","100.0","100.0","90.0","-23.5763","-46.5702","355030801000044","-23.576416","-46.570136","355030801000044","-23.576416","-46.570136","0","14.45396412","1","0",True,NULL
67,"DO ORFANATO","1140.0",NULL,"VILA PRUDENTE",21596,"58665448","RUA  DO ORFANATO","1769.0",NULL,"VILA PRUDENTE","100.0","64.44","100.0","82.89","-23.577353","-46.574933","355030801000045","-23.57378","-46.570164","355030801000020","-23.57378","-46.570164","0","627.75026814","1","86.54881465",False,False
68,"PAULO DE LIMA CORREA","65.0",NULL,"VILA LIBANESA",2085681,"58780702","RUA  PAULO DE LIMA CORREA","62.0",NULL,"VILA LIBANEZA","100.0","95.38","92.31","89.08","-23.5733","-46.5774","355030801000047","-23.573165","-46.577677","355030801000049","-23.573165","-46.577677","0","31.97360642","1","0.84170147",False,True
69,"MANUEL ONHA","234.0",NULL,"VILA ORATORIO",2516272,"58780806","RUA  MANUEL ONHA","234.0",NULL,"VILA LIBANEZA","100.0","100.0","47.06","90.0","-23.5729927","-46.5796289","355030801000049","-23.57272","-46.579528","355030801000049","-23.57272","-46.579528","0","32.01913704","1","0",True,NULL
70,"PROFESSOR RAUL BRIQUET","220.0",NULL,"VILA LIBANESA",183667,"62465646","RUA PROFESSOR PIQUET CARNEIRO","350.0",NULL,"VILA GUILHERME","100.0","62.86","51.85","82.57","-23.5729","-46.5782","355030801000049","-23.505717","-46.601752","355030886000006","-23.505717","-46.601752","0","7846.76219396","1","7585.85537355",False,False
71,"PROFESSOR RAUL BRIQUET","139.0",NULL,"VILA LIBANESA",67005,"59882166","RUA  UBRIQUE","137.0",NULL,"JARDIM SANTA TERESA","92.34","98.56","37.5","84.35","-23.57343","-46.57928","355030801000049","-23.684604","-46.749161","355030846000120","-23.684604","-46.749161","0","21267.89490387","1","21116.99031043",False,NULL
72,"MANUEL ONHA","113.0",NULL,"VILA ORATORIO",2518459,"58780804","RUA  MANUEL ONHA","200.0",NULL,"VILA LIBANEZA","100.0","56.5","47.06","81.3","-23.5719756","-46.580637","355030801000050","-23.572618","-46.579952","355030801000049","-23.572618","-46.579952","0","99.88153815","1","8.50082028",False,True
73,"ORATORIO","2621.0",NULL,"ALTO DA MOOCA",2483329,"58796474","RUA  DO ORATORIO","1879.0",NULL,"ALTO DA MOOCA","100.0","71.69","100.0","84.34","-23.570105","-46.5809914","355030801000051","-23.567311","-46.587007","355030801000100","-23.567311","-46.587007","0","687.32838097","1","480.29406551",False,False
74,"OURINHOS","306.0",NULL,"VILA BERTIOGA",2249397,"58782501","RUA  OURINHOS","217.0",NULL,"VILA BERTIOGA","100.0","70.92","100.0","84.18","-23.5665","-46.5795","355030801000053","-23.566149","-46.58021","355030801000149","-23.566149","-46.58021","0","82.21832581","1","0",False,True
75,"PAULINA","56.0",NULL,"CHACARA MAFALDA",2207699,"58793147","RUA  PAULINA","491.0",NULL,"CHACARA MAFALDA","100.0","11.41","100.0","72.28","-23.57276","-46.55973","355030801000068","-23.569125","-46.558244","355030801000170","-23.569125","-46.558244","0","431.63624199","1","23.99291277",False,True
76,"PAULINA","149.0",NULL,"CHACARA MAFALDA",2207699,"58793147","RUA  PAULINA","491.0",NULL,"CHACARA MAFALDA","100.0","30.35","100.0","76.07","-23.5721563","-46.5595716","355030801000068","-23.569125","-46.558244","355030801000170","-23.569125","-46.558244","0","363.20929356","1","23.99291277",False,True
77,"PIRAJA","223.0",NULL,"MOOCA",2488365,"58783478","RUA  PIRAJA","261.0",NULL,"AGUA RASA","100.0","85.44","14.29","87.09","-23.561107","-46.576032","355030801000057","-23.561368","-46.576188","355030801000057","-23.561368","-46.576188","0","33.09217031","1","0",True,NULL
78,"RUA TERESINA","464.0",NULL,"VILA BERTIOGA",1614438,"58797097","RUA  TERESINA","63.0",NULL,"VILA BERTIOGA","100.0","13.58","100.0","72.72","-23.563666","-46.583452","355030801000079","-23.560117","-46.582933","355030801000176","-23.560117","-46.582933","0","398.16100237","1","162.03710429",False,False
79,"NOSSA SENHORA DOS ANJOS","717.0",NULL,"CHACARA MAFALDA",3066255,"58792969","RUA NOSSA SENHORA DOS ANJOS","711.0",NULL,"CHACARA MAFALDA","100.0","99.16","100.0","89.83","-23.567496","-46.556581","355030801000086","-23.5677","-46.556553","355030801000086","-23.5677","-46.556553","0","22.86260241","1","0",True,NULL
80,"NOSSA SENHORA DOS ANJOS","88.0",NULL,"CHACARA MAFALDA",2371729,"58793889","RUA NOSSA SENHORA DOS ANJOS","88.0",NULL,"CHACARA MAFALDA","100.0","100.0","100.0","90.0","-23.5726834","-46.558732","355030801000090","-23.572685","-46.558857","355030801000090","-23.572685","-46.558857","0","12.74077207","1","0",True,NULL
81,"SAPOPEMBA","3244.0",NULL,"VILA REGENTE FEIJO",604792,"58793922","AVENIDA  SAPOPEMBA","3259.0",NULL,"VILA REGENTE FEIJO","100.0","99.54","100.0","89.91","-23.574066","-46.5578357","355030801000090","-23.573892","-46.557655","355030801000090","-23.5738475","-46.5578035","15.92279214","26.71132784","1","0",True,NULL
82,"SILVIO DE SOUSA","259.0",NULL,"VILA SANTA CLARA",411790,"58786838","RUA  SILVIO DE SOUSA","190.0",NULL,"VILA SANTA CLARA","100.0","73.36","100.0","84.67","-23.5770096","-46.5597459","355030801000092","-23.576444","-46.559749","355030801000069","-23.576444","-46.559733","1.63061313","62.89273061","1","19.73075597",False,True
83,"NHENGAIBAS","356.0",NULL,"VILA GRACIOSA",1570237,"58795831","RUA  NHENGAIBAS","356.0",NULL,"VILA GRACIOSA","100.0","100.0","100.0","90.0","-23.5787","-46.5656","355030801000095","-23.578964","-46.566439","355030801000097","-23.578964","-46.566439","0","90.40260871","1","47.85377557",False,True
