"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
314,"RUA DO ESTADIO JACANA",NULL,NULL,"jacana",263422,"91970499","AVENIDA  DOS ESTADOS NOVA ESPERANCA","2400",NULL,"nova esperanca","85.71","0.0","50.0","65.0","-9.2590243","-64.4016126","110020520000001","-11.50309","-61.130583","110009818000001","-11.503039000000001","-61.130511999999996","9.59216421","436169.72421461","1","434852.05688371",False,False
315,"RUA JOSE RODRIGUES, S/N, PROXIMO AO ESTADIO DE FUTEBOL. JACANA",NULL,"RURAL","jacana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.0","-9.26106150728573","-64.4025380071852","110020520000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
316,"RUA JOSE PEREIRA NOVA JACI",NULL,NULL,"nova jaci",338617,"226060036","AVENIDA PREFEITO JOSE PEREIRA DE ASSIS PLANALTO","0",NULL,"planalto","100.0","0.0","35.29","73.53","-9.254476","-64.416792","110020520000019","-8.732552","-63.840905","110020505090105","-8.732574","-63.840905","2.44629175","85839.69723018","1","85055.23194166",False,NULL
317,"RUA BEM TE VI JACANA",NULL,NULL,"jacana",427001,"1257881","RUA  BEM TE VI UNIAO 2","1875","FUNDOS","uniao 2","100.0","0.0","30.77","73.08","-9.2517154","-64.426309","110020520000020","-10.909058","-61.91235","110012205000120","-10.9090945","-61.91238800000001","5.80405488","331216.92295186","1","330174.73574455",False,NULL
318,"RUA PRAINHA FASE 01",NULL,NULL,"fase 01",802285,"215233466","RAMAL  DA PRAINHA SAO LUIS","0",NULL,"sao luis","100.0","0.0","26.67","72.67","-9.294883325","-64.5510924","110020520000021","-9.781778","-66.350702","110020517000002","-9.781778","-66.350813","12.16321612","204632.33546678","1","203958.66700294",False,False
319,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"BR 364, KM67 CARACOL","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-9.261411","-64.378489","110020520000008","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","402118.48768871","1","377869.21097753",False,NULL
320,"ALDEIA PANORAMA",NULL,"BR 364, JACY PARANA,",NULL,49840,"180233084","ALDEIA  CANAA ALDEIA INDIGENA NOVA CANAA","0",NULL,"aldeia indigena nova canaa","81.48","0.0","0.0","57.04","-9.7543487","-64.3178285","110020520000031","-11.23654","-61.144007","110004910000050","-11.236509999999999","-61.143413","64.86960436","384148.21974612","1","384013.21220588",False,False
321,"AVENIDA DOS IMIGRANTES, DISTRITO UNIAO BANDEIRANTES CENTRO",NULL,NULL,"centro",87915,"1417993","AVENIDA  DOS BANDEIRANTES PIONEIROS","58",NULL,"pioneiros","100.0","0.0","40.0","74.0","-9.7014263","-64.53316889","110020525000017","-11.669611","-61.193993","110018905000025","-11.669553","-61.1939855","6.50082298","425446.2435409","1","424634.87559912",False,False
322,"RUA CEREJEIRA VILA BAIANA","1570.0","SETOR 03","vila baiana",10596,"102037253","RUA  CEREJEIRA SANTO ANTONIO","1563",NULL,"santo antonio","100.0","99.55","33.33","93.24","-9.7088562","-62.8988051","110026205000012","-11.449865","-61.439782","110004905000088","-11.449865","-61.439782","0","250816.41214111","1","249850.41988686",False,False
323,"AV. GOV. OSVALDO PIANA FILHO SETOR 01","1751.0","CENTRO","setor 01",856701,"92296116","RUA  OSVALDO PIANA FILHO SETOR 01","1751",NULL,"setor 01","100.0","100.0","100.0","100.0","-9.7038017","-62.8986512","110026205000012","-9.703849","-62.89905","110026205000001","-9.703849","-62.89905","0","44.0254205","1","0",False,NULL
324,"RUA PAULISTA DISTRITO DE NAZARE - PORTO","55.0","BAIXO MADEIRA","distrito de nazare - porto",58666,"215089720","RUA  PAULISTA ELDORADO","471",NULL,"eldorado","100.0","11.68","29.41","75.28","-8.152111700000004","-63.3214651","110020530000001","-8.78616","-63.866702","110020505080087","-8.78616","-63.866702","0","92556.06966292","1","91087.12793089",False,False
325,"RUA PRINCIPAL",NULL,"BAIXO MADEIRA",NULL,3396,"91948352","RUA  PRINCIPAL VILA CHAPADAO","0",NULL,"vila chapadao","100.0","0.0","0.0","70.0","-8.157699457","-63.32147433","110020530000001","-9.796424","-63.550741","110002305000128","-9.796419","-63.550764","2.58079271","183949.65965825","1","181992.74346581",False,False
326,"RUA CAFELANDIA DISTRITO NOVA CALIFORNIA",NULL,NULL,"distrito nova california",777935,"216720007","RUA  CAFELANDIA NOVA CALIFORNIA","48601",NULL,"nova california","100.0","0.0","100.0","80.0","-9.7572347","-66.61373571","110020535000001","-9.755939","-66.614919","110020535000003","-9.755918","-66.614936","2.98720094","193.83710464","1","85.78328552",False,True
327,"BR 319 KM 46 SENTIDO HUMAITA ZONA RURAL",NULL,"ZONA RURAL","zona rural",30804,"1164829","RUA  E JARDIM VITORIA","4910","CASA","jardim vitoria","100.0","0.0","33.33","73.33","-7.997102","-63.343708","110020530000002","-11.414106","-61.477473","110004905000107","-11.414114","-61.4775025","3.33616299","431498.00014059","1","407086.7465448",False,False
328,"RUA SOBRAL CENTRO","394.0","PREDIO","centro",35685,"98175302","RUA  SALVADOR SOBRAL DA SILVA SAO DOMINGOS DO GUAPORE","6005","CASA","sao domingos do guapore","100.0","6.56","20.69","73.38","-9.7592463","-66.617363","110020535000003","-12.076191","-64.034097","110008035000004","-12.076191","-64.034097","0","381985.4252504","1","381079.82338502",False,False
329,"RUA PE CHIQUINHO CENTRO",NULL,"ZONA RURAL","centro",51928,"1284342","RUA PADRE CHIQUINHO SETOR 07","1517","SOBRADO","setor 07","88.89","0.0","42.86","66.51","-8.438411239000002","-63.50011163","110020540000001","-10.443717","-62.480982","110011405000021","-10.443717","-62.480982","0","249429.62054407","1","248182.09624075",False,False
330,"RUA PADRE CHIQUINHO CENTRO","196.0","BAIXO MADEIRA","centro",70553,"1343005","RUA PADRE CHIQUINHO PEDRINHAS","591","LOJA FRENTE","pedrinhas","100.0","33.16","26.67","79.3","-8.437574431","-63.49947394","110020540000001","-8.74876","-63.911159","110020505060031","-8.748737","-63.911160499999994","2.56279439","56974.51383566","1","55761.54829575",False,False
331,"RUA JUSTINO LUIZ RONCONI SETOR 01","2122.0",NULL,"setor 01",202004,"1695530","RUA  JUSTINO LUIS RONCONI CENTRO","2122",NULL,"centro","95.0","100.0","42.86","90.79","-10.26312537","-63.29858428","110140105000002","-10.262926","-63.29884","110140105000002","-10.262926","-63.29884","0","35.69783207","1","0",True,NULL
332,"RUA JUSTINO LUIZ RONCONI SETOR 01","2080.0","SETOR 01","setor 01",202003,"1695529","RUA  JUSTINO LUIS RONCONI CENTRO","2080",NULL,"centro","95.0","100.0","42.86","90.79","-10.26353604","-63.2989815","110140105000002","-10.263435","-63.299072","110140105000002","-10.263435","-63.299072","0","14.97600861","1","0",True,NULL
333,"AV. GOVERNADOR JORGE TEIXEIRA SETOR BELA VISTA","3170.0",NULL,"setor bela vista",5243,"1234756","RUA GOVERNADOR JORGE TEIXEIRA LIBERDADE","2975","FRENTE","liberdade","100.0","93.85","32.0","91.97","-10.26045","-63.297936","110140105000002","-11.530894","-61.005455","110009805000011","-11.530894","-61.005455","0","287423.02824346","1","287067.79828561",False,False
334,"AVENIDA RIO ABUNA CENTRO",NULL,"VISTA ALEGRE DO ABUN","centro",144769,"92239673","RUA  ABUNA SAO CRISTOVAO","1645",NULL,"sao cristovao","100.0","0.0","31.58","73.16","-9.65721718","-65.74720348","110020545000012","-8.752817","-63.900122","110020505060014","-8.752823","-63.900122","0.66717048","226310.35555665","1","225407.94946543",False,False
335,"RUA ANA NERI ALTO ALEGRE","6361.0",NULL,"alto alegre",80543,"92310862","RUA  ANA NERI ALTO ALEGRE","6439","ENTRADA 2","alto alegre","100.0","98.79","100.0","99.76","-12.732246","-60.1129982","110030405000077","-12.732622","-60.112291","110030405000077","-12.7325735","-60.112356500000004","8.91926911","87.3581347","1","0",True,NULL
336,"AV JI-PARANA CENTRO","1191.0",NULL,"centro",859159,"1701770","RUA  JIPARANA CENTRO","1457",NULL,"centro","94.12","81.74","100.0","92.23","-11.17308299","-61.90759294","110025405000001","-10.915616","-62.560056","110143505000015","-10.915616","-62.560056","0","76746.63772757","1","76290.97554185",False,False
337,"RUA SANTOS DUMONT LINO ALVES TEIXEIRA","3665.0",NULL,"lino alves teixeira",38482,"92293612","RUA  SANTOS DUMONT LINO ALVES TEIXEIRA","3665",NULL,"lino alves teixeira","100.0","100.0","100.0","100.0","-11.17069121","-61.89538473","110025405000043","-11.170816","-61.895657","110025405000011","-11.170816","-61.895657","0","32.78297264","1","0",False,NULL
338,"RUA VALDEMAR FERNANDES DA SILVA LINO ALVES TEIXEIRA","3532.0","ESCOLA","lino alves teixeira",38586,"92293894","RUA  VALDEMAR FERNANDES DA SILVA LINO ALVES TEIXEIRA","3532",NULL,"lino alves teixeira","100.0","100.0","100.0","100.0","-11.1722854","-61.8968007","110025405000043","-11.171884","-61.896608","110025405000011","-11.171884","-61.896608","0","49.33619417","1","0",False,NULL
339,"AVENIDA MACAPA CUNHA E SILVA","1077.0","ESCOLA","cunha e silva",76521,"101467752","AVENIDA  MACAPA COLINA PARK","1052",NULL,"colina park","100.0","97.68","41.67","93.7","-11.1744262","-61.9081967","110025405000004","-11.18712","-61.907676","110025405000013","-11.18712","-61.907676","0","1412.63050613","1","943.94073094",False,NULL
340,"AV. JI-PARANA CENTRO","1480.0","PREDIO","centro",859152,"107186068","RUA  JIPARANA CENTRO","1472",NULL,"centro","76.19","99.46","100.0","83.23","-11.170541","-61.90703","110025405000006","-10.916548","-62.559495","110143505000015","-10.916548","-62.559495","0","76603.75685116","1","76387.26685041",False,False
341,"AV. PORTO VELHO CENTRO","1445.0",NULL,"centro",24129,"180242192","RUA  PORTO VELHO CENTRO","1700",NULL,"centro","100.0","85.0","100.0","97.0","-11.17108255","-61.90637211","110025405000006","-13.001215","-60.943651","110007205000004","-13.001215","-60.943651","0","228843.06571203","1","227689.51233084",False,False
342,"AV DOM BOSCO CENTRO","1767.0","ESCOLA","centro",238802,"215374251","RUA DOM BOSCO CENTRO","2574",NULL,"centro","100.0","68.65","100.0","93.73","-11.16818446","-61.90546622","110025405000007","-11.697618","-62.722793","110032005000035","-11.697618","-62.722793","0","106774.48812379","1","106319.89110207",False,False
343,"RUA OTAVIO RODRIGUES DE MATOS ERNANDES GONCALVES","2187.0","ESCOLA","ernandes goncalves",775889,"1542407","RUA  OTAVIO RODRIGUES DE MATOS ERNANDES GONCALVES","2187",NULL,"ernandes goncalves","100.0","100.0","100.0","100.0","-11.1689364","-61.9092358","110025405000051","-11.169158","-61.909331","110025405000016","-11.169158","-61.909331","0","26.73994118","1","0",False,NULL
344,"RUA CARLOS GOMES CUNHA E SILVA","2251.0",NULL,"cunha e silva",76573,"92293901","RUA  CARLOS GOMES CUNHA E SILVA","2251",NULL,"cunha e silva","100.0","100.0","100.0","100.0","-11.1796809","-61.9085391","110025405000059","-11.180001","-61.908429","110025405000013","-11.180001","-61.908429","0","37.56523261","1","0",False,NULL
345,"RUA MARINGA CUNHA E SILVA","2340.0","ESCOLA","cunha e silva",25255,"180250738","RUA  MARINGA VISTA ALEGRE","2157",NULL,"vista alegre","100.0","92.18","40.0","92.44","-11.1787172","-61.9076277","110025405000059","-11.537341","-61.00917","110009805000033","-11.537341","-61.00917","0","105753.79914391","1","105303.45394102",False,NULL
346,"AVENIDA BELEM PLANALTO","5796.0",NULL,"planalto",79753,"221070274","RUA  BELEM ALTO ALEGRE","3294",NULL,"alto alegre","100.0","56.83","52.63","86.63","-11.7144378","-61.7853605","110028805000004","-10.875073","-61.901145","110012205000095","-10.875073","-61.901145","0","94183.2701241","1","93499.89584046",False,False
347,"RUA PADRE ROMANO BAIRRO","818.0","DISTRITO DE ESTRELA","bairro",797443,"91992210","RUA PADRE ROMANO NOVA COLINA","817",NULL,"nova colina","100.0","99.88","23.53","92.33","-11.3045382","-61.7814927","110025415000001","-10.789355","-61.693103","110012220000001","-10.789355","-61.693103","0","58092.33271282","1","57325.37305349",False,False
348,"LINHA 140,SETOR LEITAO ,LOTE 06",NULL,NULL,NULL,15870,"99039441","LINHA  SEIS LINHA 6 ESCONDIDO","7","LADO ESQ","linha 6 escondido","100.0","0.0","0.0","70.0","-11.1603489657864","-61.71032904647289","110025415000005","-13.298194","-60.608464","110006405000044","-13.295166","-60.611985","508.47211255","266168.98326968","1","251309.11448601",False,False
349,"RUA RIO MADEIRA CENTRO","4807.0","PREDIO","centro",59230,"1671681","RUA  RIO MADEIRA II CENTRO","4306",NULL,"centro","100.0","89.58","100.0","97.92","-11.7236169","-61.7818368","110028805000007","-9.726083","-63.317529","110040305000031","-9.726083","-63.317529","0","278355.75960071","1","277407.42903493",False,False
350,"AVENIDA FORTALEZA CENTRO","5550.0",NULL,"centro",65434,"1487455","AVENIDA  FORTALEZA INDUSTRIAL","6104",NULL,"industrial","100.0","90.92","37.5","91.93","-11.7238867","-61.783111","110028805000007","-11.72421","-61.788135","110028805000050","-11.72421","-61.788135","0","548.16949342","1","482.77604924",False,NULL
351,"AVENIDA FORTALEZA CENTRO","5456.0",NULL,"centro",65434,"1487455","AVENIDA  FORTALEZA INDUSTRIAL","6104",NULL,"industrial","100.0","89.38","37.5","91.63","-11.7242389","-61.7822581","110028805000007","-11.72421","-61.788135","110028805000050","-11.72421","-61.788135","0","639.85682164","1","482.77604924",False,NULL
352,"RUA PEDRO JAQUEIRA CENTRO","938.0","DISTRITO","centro",541347,"1544704","RUA  PEDRO JAQUEIRA NOVO RIACHUELO","938",NULL,"novo riachuelo","100.0","100.0","30.0","93.0","-11.0836555","-61.6586221","110025420000001","-11.083937","-61.659688","110025420000001","-11.083937","-61.659688","0","120.4502746","1","0",True,NULL
353,"RUA NATALINO ROSSI JAVARINI CENTRO","1062.0","BR 364 - KM 22","centro",400889,"1545534","AVENIDA  NATALINO R JAVARINI BANDEIRA BRANCA","1062",NULL,"bandeira branca","100.0","100.0","19.05","91.9","-11.07870187","-61.9205139","110025425000001","-11.078233","-61.920705","110025425000001","-11.078233","-61.920705","0","56.15185215","1","0",True,NULL
354,"6ª LINHA, GLEBA 02, LOTE 42-A",NULL,"AREA RURAL",NULL,30821,"1164847","RUA  E JARDIM VITORIA","5038","CASA","jardim vitoria","100.0","0.0","0.0","70.0","-11.0824688477442","-62.1132263448089","110025430000007","-11.414134","-61.478689","110004905000107","-11.414116","-61.712819","25519.21174348","78415.64530023","1","75150.15322332",False,False
355,"ASSENTAMENTO CHICO MENDES 4 LINHA AGROVILA III",NULL,"ASSENTAMENTO",NULL,14484,"109873154","LINHA  04 ZONA RURAL","5","CASA","zona rural","100.0","0.0","0.0","70.0","-11.2833919096738","-61.984884403646","110025430000003","-12.969312","-60.867366","110007205000008","-12.9712965","-60.867833","226.39446018","223387.68356639","1","217898.2133614",False,False
356,"6ª LINHA ASSENTAMENTO CHICO MENDES III AGROVILA 08 ZONA RURAL",NULL,NULL,"zona rural",28599,"1302087","RUA  CHICO MENDES PARQUE SAO PEDRO","872",NULL,"parque sao pedro","100.0","0.0","38.46","73.85","-11.2716557","-62.1315063","110025430000005","-10.861607","-61.940448","110012205000009","-10.861574000000001","-61.940476000000004","4.77642254","50136.29175633","1","40054.06269774",False,False
357,"RUA TOCANTINS CENTRO","4787.0",NULL,"centro",215487,"1551137","RUA  TOCANTINS CENTRO","4706",NULL,"centro","100.0","98.31","100.0","99.66","-11.7237446","-61.7842444","110028805000001","-11.72282","-61.783573","110028805000006","-11.72282","-61.783573","0","126.14899752","1","12.71753561",False,True
358,"AVENIDA JOAO PESSOA CENTRO","4271.0","EDIFICIO","centro",107704,"216714052","ACESSO  JOAO PESSOA EMBRATEL","4229","SALA C","embratel","100.0","99.02","28.57","92.66","-11.7205871","-61.7713712","110028805000010","-8.746798","-63.878255","110020505070006","-8.746798","-63.878272","1.86833199","403090.88320655","1","401530.12609784",False,False
359,"AVENIDA MACEIO CENTRO","4665.0",NULL,"centro",13135,"215141444","RUA  MACEIO CENTRO","3913",NULL,"centro","100.0","83.88","100.0","96.78","-11.7282809","-61.7752636","110028805000013","-9.419207","-61.995004","110013005000006","-9.419207","-61.995004","0","257878.51291105","1","256225.2619261",False,NULL
360,"AVENIDA PORTO VELHO CENTRO","4816.0",NULL,"centro",13183,"215141388","RUA  PORTO VELHO CENTRO","3764",NULL,"centro","100.0","78.16","100.0","95.63","-11.7297155","-61.7764958","110028805000013","-9.418218","-61.996612","110013005000006","-9.418218","-61.996612","0","258150.65791902","1","256350.53477882",False,NULL
361,"AVENIDA GOIANIA CENTRO","5557.0",NULL,"centro",40707,"1553283","AVENIDA  GOIANIA CENTRO","4550",NULL,"centro","100.0","81.88","100.0","96.38","-11.732689","-61.7832899","110028805000014","-11.732911","-61.773968","110028805000012","-11.7328855","-61.773982000000004","3.21917956","1015.19249869","1","462.56716149",False,False
362,"TRAVESSA RELIQUIA OLIMPICO","4560.0",NULL,"olimpico",676804,"1554853","TRAVESSA  RELIQUIA OLIMPICO","4561",NULL,"olimpico","100.0","99.98","100.0","100.0","-11.7088839","-61.7735966","110028805000017","-11.709403","-61.773934","110028805000017","-11.709403","-61.773934","0","68.42022163","1","0",True,NULL
363,"RUA RONDONIA CENTENARIO","4278.0",NULL,"centenario",54287,"92297870","RUA  RONDONIA CENTENARIO","4154",NULL,"centenario","100.0","97.1","100.0","99.42","-11.7193195","-61.762567","110028805000021","-11.718227","-61.762866","110028805000020","-11.718227","-61.762866","0","125.76695386","1","30.49871937",False,True
364,"RUA RONDONIA CENTENARIO","4285.0",NULL,"centenario",54287,"92297870","RUA  RONDONIA CENTENARIO","4154",NULL,"centenario","100.0","96.94","100.0","99.39","-11.719619","-61.763167","110028805000023","-11.718227","-61.762866","110028805000020","-11.718227","-61.762866","0","158.21490498","1","31.39769104",False,True
365,"AV ARACAJU JARDIM TROPICAL","3277.0",NULL,"jardim tropical",39026,"103543727","AVENIDA  ARACAJU JORGE TEIXERA","3854",NULL,"jorge teixera","100.0","85.03","42.86","91.29","-11.7275003","-61.7624952","110028805000024","-10.891264","-61.899164","110012205000204","-10.891264","-61.899164","0","94171.84916741","1","93383.97196397",False,False
366,"RUA RIO VERDE BEIRA RIO","6480.0",NULL,"beira rio",478380,"1480074","RUA  RIO VERDE BEIRA RIO","6425",NULL,"beira rio","100.0","99.15","100.0","99.83","-11.7390455","-61.7704037","110028805000029","-11.737906","-61.770945","110028805000029","-11.737906","-61.770945","0","139.74078577","1","0",True,NULL
367,"RUA POETA AUGUSTO DOS ANJOS BEIRA RIO","4060.0",NULL,"beira rio",112786,"99388762","AVENIDA POETA AUGUSTO DOS ANJOS JARDIM TROPICAL","3606",NULL,"jardim tropical","100.0","88.82","33.33","91.1","-11.7392817","-61.76974","110028805000029","-11.739565","-61.765533","110028805000027","-11.739565","-61.765533","0","459.09483983","1","56.1988683",False,True
368,"AVENIDA SAO PAULO BEIRA RIO","4679.0",NULL,"beira rio",26878,"1754110","TRAVESSA SAO PAULO CENTRO","5046",NULL,"centro","100.0","92.73","40.0","92.55","-11.7361221","-61.7754013","110028805000031","-11.201912","-61.519638","110120305000003","-11.201912","-61.519638","0","65615.32080319","1","64982.27724118",False,NULL
369,"RUA OURO PRETO BOA ESPERANCA","6807.0",NULL,"boa esperanca",64942,"1487633","RUA  OURO PRETO INDUSTRIAL","6275",NULL,"industrial","100.0","92.18","26.09","91.05","-11.7418327","-61.790559","110028805000037","-11.724438","-61.789862","110028805000050","-11.724438","-61.789862","0","1935.69302982","1","1579.88930523",False,NULL
370,"RUA TOCANTINS BOA ESPERANCA","5884.0",NULL,"boa esperanca",215482,"1550906","RUA  TOCANTINS CENTRO","5602",NULL,"centro","100.0","95.21","21.05","91.15","-11.7335613","-61.7834291","110028805000039","-11.72119","-61.783529","110028805000006","-11.72119","-61.783529","0","1375.67068724","1","1297.13876949",False,False
371,"RUA CARLOS CHAGAS SAO CRISTOVAO","5217.0","PROXIMO AO CREA","sao cristovao",231466,"1656418","RUA  CARLOS CHAGAS CIDADE ALTA","5431",NULL,"cidade alta","100.0","96.06","33.33","92.55","-11.727689","-61.7940806","110028805000042","-11.35002","-62.29682","110034605000012","-11.35002","-62.29682","0","69018.61435279","1","68599.74422513",False,NULL
372,"AV. MACAPA SAO CRISTOVAO","6253.0","PREDIO","sao cristovao",123171,"100685946","RUA  MACAPA CIDADE BAIXA","3041",NULL,"cidade baixa","100.0","48.63","32.0","82.93","-11.729274","-61.7896372","110028805000043","-12.073436","-63.572396","110149205000055","-12.073436","-63.572396","0","197711.18234761","1","197810.39289937",False,NULL
373,"RUA CAPIBARIBE SAO CRISTOVAO","5431.0",NULL,"sao cristovao",558801,"219022993","RUA  CAPIBARIBE SAO CRISTOVAO","6061",NULL,"sao cristovao","100.0","89.61","100.0","97.92","-11.7294669","-61.7885783","110028805000043","-11.737033","-61.788148","110028805000038","-11.737033","-61.788148","0","842.6164049","1","568.23871245",False,False
374,"RUA DAS VIOLETAS BOM JARDIM","6829.0",NULL,"bom jardim",261173,"1485242","RUA  DAS VIOLETAS BOM JARDIM","6829",NULL,"bom jardim","100.0","100.0","100.0","100.0","-11.7419537","-61.7955749","110028805000045","-11.741893","-61.795294","110028805000045","-11.741893","-61.795294","0","31.31707397","1","0",True,NULL
375,"LINHA 176 NORTE KM 0.3 ZONA RURAL",NULL,NULL,"zona rural",15151,"110618913","LINHA  06 ZONA RURAL","82",NULL,"zona rural","100.0","0.0","100.0","80.0","-11.72323735","-61.85075048","110028805000061","-12.894236","-60.888751","110007205000008","-12.894236","-60.888844","10.08037653","166962.57201603","1","165296.04516033",False,False
376,"RODOVIA RO 010 ZONA RURAL",NULL,NULL,"zona rural",47172,"91955783","RUA  DEZ HABITAR BRASIL","2436","FUNDOS","habitar brasil","100.0","0.0","41.67","74.17","-11.72607465","-61.65875039","110028805000062","-11.424543","-61.477713","110004905000033","-11.424557","-61.4777195","1.71035361","38898.60685713","1","25624.40711314",False,False
377,"AVENIDA CECILIA MEIRELES CIDADE ALTA","5866.0","COLEGIO","cidade alta",222379,"1486702","AVENIDA  CECILIA MEIRELES CIDADE ALTA","6033",NULL,"cidade alta","100.0","97.23","100.0","99.45","-11.7176453","-61.7990132","110028805000094","-11.716042","-61.799442","110028805000090","-11.716042","-61.799442","0","184.29079641","1","7.81268008",False,True
