"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
590,"RUA CASTRO ALVES - DISTRITO RIO BRANCO",NULL,"DISTRITO RIO BRANCO","AREA RURAL",65256,"1487329","RUA  CASTRO ALVES","6635",NULL,"INDUSTRIAL","100.0",NULL,"40.0","100.0","-10.26429623","-64.06064252","110070005000009","-11.718607","-61.793022","110028805000050","-11.7186735","-61.793089","10.38711434","295659.25274777","1","294829.20600606",False,NULL
591,"RUA DOM BOSCO","20.0","PROXIMO ASA NORTE","SATELITE",224833,"92315832","AVENIDA DOM BOSCO","53",NULL,"DISTRITO DE SANTANA","99.96","37.74","29.63","77.52","-8.795116874","-63.70842858","110080905000005","-11.726617","-62.494136","110032020000001","-11.726617","-62.494136","0","351999.9467271","1","350090.46158934",False,False
592,"AV. TANCREDO NEVES",NULL,NULL,"SATELITE",273034,"1587271","AVENIDA  TANCREDO NEVES","544","APARTAMENTO 3","SATELITE","100.0",NULL,"100.0","100.0","-8.795097030000004","-63.71011932","110080905000005","-8.794958","-63.713697","110080905000006","-8.794938","-63.713488","23.07393692","393.44653979","1","316.89510429",False,True
593,"BR 421 KM 80 LINHA C-06 KM 15",NULL,"SITIO","ZONA RURAL",221567,"1489265","TRAVESSAO  KM 15","15",NULL,"LINHA 40","100.0",NULL,"33.33","100.0","-10.4447998666667","-63.57108795","110070005000014","-11.859878","-61.835187","110028805000060","-11.859039","-61.835187","93.2926719","246213.47479433","1","237114.12806506",False,False
594,"RUA CARLOS DRUMMOND DE ANDRADE","1491.0",NULL,"DAS FLORES",201943,"1695597","AVENIDA  CARLOS DRUMMOND DE ANDRADE","2079",NULL,"CENTRO","100.0","71.72","12.5","84.34","-8.787221600000002","-63.69690111","110080905000008","-10.262229","-63.300074","110140105000002","-10.2621375","-63.300163","14.08357128","169688.12195892","1","168588.2868016",False,False
595,"RUA JASMIM",NULL,"ESCOLA","UNIAO",916340,"217168243","RUA  JASMIM","79",NULL,"UNIAO","100.0",NULL,"100.0","100.0","-8.79442455","-63.70631484","110080905000010","-8.794881","-63.70581","110080905000010","-8.794826","-63.705844","7.16667221","75.19058853","1","0",True,NULL
596,"RUA TANCREDO NEVES","1487.0",NULL,"UNIAO",916216,"1588915","AVENIDA  TANCREDO NEVES","1488","LOJA 1","UNIAO","100.0","99.93","100.0","89.99","-8.795196754","-63.70460803","110080905000010","-8.795659","-63.704836","110080905000010","-8.795659","-63.704836","0","57.17920775","1","0",True,NULL
597,"RUA CEREJEIRAS",NULL,NULL,"DISTRITO NOVA SAMUEL",728031,"97811443","RUA  CEREJEIRAS","900",NULL,"NOVA SAMUEL","100.0",NULL,"100.0","100.0","-8.65814429","-63.41228538","110080905000012","-8.660509","-63.413562","110080905000012","-8.660506","-63.413556","0.73912307","298.0498726","1","0",True,NULL
598,"RO 460 KM 30 DISTRITO DE VILA UNIAO",NULL,NULL,"ZONA RURAL",128865,"1699430","ENTRADA  VILA UNIAO","7",NULL,"VILA UNIAO","100.0",NULL,"40.0","100.0","-10.3418677333333","-63.6555630666667","110070005000019","-10.010781","-63.174153","110140105000016","-10.010311","-63.174153","52.26168748","64276.05285886","1","63932.9992431",False,False
599,"LINHA 1 ASSENTAMENTO FLOR DO AMAZONAS II",NULL,NULL,"ZONA RURAL",210092,"92574565","TRAVESSA  DO ASSENTAMENTO","0",NULL,"ELSON MACHADO","100.0",NULL,"34.78","100.0","-8.97999502","-63.58305946","110080905000020","-10.213205","-63.516742","110140105000013","-10.213205","-63.516742","0","137319.50598561","1","115762.85106048",False,False
600,"RUA CONTINENTAL","170.0",NULL,"PALHEIRAL",537996,"1591729","RUA  CONTINENTAL","170",NULL,"PALHEIRAL","100.0","100.0","100.0","90.0","-8.78237441","-63.69975596","110080905000029","-8.781655","-63.698798","110080905000029","-8.781665","-63.698798","1.1119508","132.21683952","1","0",True,NULL
601,"RUA AIRTON SENNA COM CONTINENTAL","1135.0","RUA CONTINENTAL","PALHEIRAL",774652,"1585750","AVENIDA  AIRTON SENNA","1135",NULL,"PALHEIRAL","100.0","100.0","100.0","90.0","-8.782096510000002","-63.69961213","110080905000029","-8.786371","-63.699757","110080905000001","-8.786371","-63.699757","0","475.56879371","1","305.53819427",False,True
602,"TERRA INDIGENA TUBARAO LATUNDE",NULL,"ALDEIA FELIPE CAMARA","AREA RURAL DE VILHENA",572335,"180419475","ALDEIA  LATUNDE","0","CASA 4","ALDEIA INDIGENA LATUNDE","100.0",NULL,"45.45","100.0","-12.832735","-60.45298","110092405000030","-12.671536","-60.743965","110092405000031","-12.6715685","-60.743974","3.74341553","36293.1945366","1","30412.53483642",False,False
603,"RUA VENEZUELA",NULL,NULL,"SANTA LETICIA I",934102,"1589502","RUA  VENEZUELA","178",NULL,"SANTA LETICIA 2","100.0",NULL,"93.33","100.0","-8.7901984","-63.69409959","110080905000040","-8.790199","-63.693222","110080905000040","-8.7903845","-63.692995499999995","32.32592533","96.43754753","1","0",True,NULL
604,"RUA VENEZUELA",NULL,NULL,"SANTA LETICIA",934102,"1589502","RUA  VENEZUELA","178",NULL,"SANTA LETICIA 2","100.0",NULL,"100.0","100.0","-8.79016927","-63.69476817","110080905000040","-8.790199","-63.693222","110080905000040","-8.7903845","-63.692995499999995","32.32592533","169.9393041","1","0",True,NULL
605,"RUA VENEZUELA","5.0",NULL,"SANTA LETICIA",934079,"217684517","RUA  VENEZUELA","8",NULL,"SANTA LETICIA 2","100.0","62.5","100.0","82.5","-8.790173340000004","-63.69523473","110080905000040","-8.790616","-63.69529","110080905000040","-8.790592","-63.69529","2.66868191","49.59491371","1","0",True,NULL
606,"RUA 01","964.0","AO LADO DA PASSARELA","SANTA ISABEL",381245,"218983979","TRAVESSA  01","3304",NULL,"SANTA FELICIDADE","100.0","29.18","64.29","75.84","-8.798460154000002","-63.71138175","110080905000044","-11.922663","-61.986948","110001505000019","-11.922663","-61.986948","0","395287.88383708","1","392816.52043762",False,NULL
607,"RUA JAMARI","718.0",NULL,"DISTRITO TRIUNFO",180011,"1593598","RUA  JAMARI","718",NULL,"TRIUNFO","100.0","100.0","100.0","90.0","-9.27883156","-63.46383697","110080920000010","-9.27871","-63.463975","110080920000004","-9.27871","-63.463975","0","20.3014927","1","0",False,NULL
608,"RUA LUMIAR","1058.0","DISTRITO TRIUNFO","DISTRITO",179835,"180408795","RUA  LUMIAR","1058",NULL,"TRIUNFO","100.0","100.0","53.33","90.0","-9.276496","-63.468496","110080920000010","-9.276599","-63.468877","110080920000004","-9.276599","-63.468877","0","43.35152833","1","6.0947817",False,NULL
609,"RUA DOS ESTUDANTES","1044.0",NULL,"CENTRO",180412,"1593411","RUA  DOS ESTUDANTES","1055",NULL,"TRIUNFO","100.0","98.96","46.15","89.79","-9.27948216","-63.47001995","110080920000011","-9.279639","-63.470026","110080920000004","-9.279639","-63.470026","0","17.45246941","1","0",False,NULL
610,"AVENIDA PINHEIROS","2132.0","PREDIO PROPRIO","CENTRO",26042,"180255448","RUA  PINHEIROS","2107","APARTAMENTO 2","VILLA FLORA","100.0","98.83","11.76","89.77","-11.4277901","-61.9480931","110090805000001","-11.540096","-61.006472","110009805000033","-11.540077","-61.006459500000005","2.51359093","103364.58442638","1","102896.83560006",False,NULL
611,"LINHA 02 KM 01",NULL,"ZONA RURAL","ZONA RURAL",32337,"110618614","TRAVESSAO  DA LINHA 1 KM 2","0","CASA B","LINHA ZERO UM","100.0",NULL,"34.78","100.0","-11.4305319","-61.9474066","110090805000001","-13.091881","-60.526938","110006405000036","-13.091341","-60.487682500000005","4251.99186632","240722.64785987","1","240026.33127954",False,False
612,"LINHA 172 KM 25",NULL,"ZONA RURAL",NULL,181915,"110647978","LINHA  KM 72","10",NULL,"SAO FRANCISCO","100.0",NULL,"0.0","100.0","-11.497664","-61.8085178","110090805000004","-12.153168","-63.933769","110149205000012","-12.1531655","-63.9338745","11.4715362","242512.85027955","1","236447.92965033",False,False
613,"RUA JOANA DARC","3329.0","ESCOLA NILO COELHO","CENTRO",187255,"92570536","RUA  JOANA DARC","3329",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.1960566","-61.5190099","110120305000022","-11.195929","-61.518974","110120305000001","-11.195929","-61.518974","0","14.71896181","1","0",False,NULL
614,"RUA BAHIA","5701.0","AO LADO DO BOSQUE","CENTRO",349297,"99936044","RUA  BAHIA","5701",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.1968341","-61.5202366","110120305000022","-11.196786","-61.520091","110120305000017","-11.196786","-61.520091","0","16.75825758","1","0",False,NULL
615,"TERRA INDIGENA SETE DE SETEMBRO, ALDEIA PAYAMAH, LINHA 07",NULL,"CRE - CACOAL","CENTRO",11544,"180211453","ALDEIA  PAYAMAH LINHA 07","539",NULL,"ALDEIA INDIGENA PAYAMAH","100.0",NULL,"13.79","100.0","-11.196359","-61.517963","110120305000022","-11.028515","-61.412105","110004910000036","-11.028656","-61.412173","17.34635539","21948.35742073","1","21603.86661475",False,False
616,"RUA BAHIA","5591.0","PREDIO","CENTRO",349299,"99936046","RUA  BAHIA","5591",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.19766","-61.520079","110120305000022","-11.197832","-61.51994","110120305000017","-11.197832","-61.51994","0","24.40633634","1","0",False,NULL
617,"RUA BAHIA","5635.0",NULL,"CENTRO",349298,"99936045","RUA  BAHIA","5635",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.1974929","-61.5203465","110120305000022","-11.197506","-61.520023","110120305000017","-11.197506","-61.520023","0","35.31689238","1","0",False,NULL
618,"DISTRITO DE NOVA ANDRADINA",NULL,NULL,NULL,25384,"180251418","ESTRADA  ANDRADINA","0",NULL,"VISTA ALEGRE","100.0",NULL,"0.0","100.0","-12.27138637","-61.12106977","110092405000010","-11.54964","-61.006489","110009805000033","-11.549117500000001","-61.007103","88.60024835","81217.115935","1","79656.56438597",False,NULL
619,"RUA SENADOR RONALDO ARAGAO",NULL,NULL,"SETOR 10",653540,"180478117","RUA SENADOR RONALDO ARAGAO","1144","CASA","SETOR 10","100.0",NULL,"100.0","100.0","-12.5513057","-60.8971023","110092405000020","-12.551143","-60.897166","110092405000020","-12.551086","-60.897166","6.33811954","19.3675391","1","0",True,NULL
620,"RUA AVENIDA SAO CRISTOVAO","2525.0","DISTRITO GUAPORE","CENTRO",36794,"1748386","RUA SAO CRISTOVAO","2484",NULL,"DISTRITO","100.0","98.38","42.86","89.68","-12.22952283","-60.68734408","110092405000013","-10.544355","-63.01839","110100515000001","-10.544355","-63.01839","0","315709.95460023","1","314781.52252764",False,False
621,"RUA HELIO VIANA","3.0","PROXIMO A ASSOCIACAO","CENTRO",574133,"1598824","AVENIDA  HELIO VIANNA","0",NULL,"BOA ESPERANCA","100.0","0.0","21.05","70.0","-12.293812","-61.0496291","110092405000017","-12.296241","-61.048904","110092405000017","-12.2961985","-61.049009","12.34777017","281.3470542","1","0",True,NULL
622,"AV TANCREDO NEVES",NULL,"BOA ESPERANCA","CENTRO",13032,"215141307","AVENIDA  TANCREDO NEVES","3661",NULL,"CENTRO","100.0",NULL,"100.0","100.0","-12.29744151","-61.047737","110092405000017","-9.421722","-61.996256","110013005000006","-9.4221735","-61.996054","54.8770808","336120.3621085","1","333711.39804206",False,NULL
623,"TERRA INDIGENA TUBARAO LATUNDE - ALDEIA GLEBA",NULL,"ALDEIA SOWAINTE","ZONA RURAL",572335,"180419475","ALDEIA  LATUNDE","0","CASA 4","ALDEIA INDIGENA LATUNDE","100.0",NULL,"30.3","100.0","-12.57168531","-60.80667288","110092405000027","-12.671536","-60.743965","110092405000031","-12.6715685","-60.743974","3.74341553","13022.02257359","1","10909.67602723",False,False
624,"TERRA INDIGENA TUBARAO LATUNDE - ALDEIA RIO DO OURO",NULL,"ALDEIA RIO DO OURO","ZONA RURAL",572335,"180419475","ALDEIA  LATUNDE","0","CASA 4","ALDEIA INDIGENA LATUNDE","100.0",NULL,"30.3","100.0","-12.49357084","-60.78577393","110092405000028","-12.671536","-60.743965","110092405000031","-12.6715685","-60.743974","3.74341553","20302.35479064","1","18099.38189594",False,False
625,"RUALNHA 105 KAPA 48 GLEBA CORUMBIARA DISTRITO DE NOVO PLANO M",NULL,"AV J. RIBEIRO","DISTRITO DE NOVO PLANO",229970,"180388693","GLEBA  CORUMBIARA","0",NULL,"GLEBA CORUMBIARA","100.0",NULL,"26.32","100.0","-12.44503488","-61.10495539","110092405000038","-12.792063","-60.174868","110030405000065","-12.7919615","-60.17484949999999","11.46319439","108048.36302549","1","107277.66341089",False,False
626,"AV XV DE NOVEMBRO","2555.0",NULL,"CENTRO",253640,"91998167","AVENIDA  XV DE NOVEMBRO","1273",NULL,"UNIAO","100.0","49.82","36.36","79.96","-12.54969736","-60.90038599","110092405000041","-10.721466","-62.260717","110015505000002","-10.721464999999998","-62.260701","1.75159647","251543.91002613","1","250593.19845126",False,False
627,"RUA JULIO DIAS MONTALVAO","1386.0",NULL,"CENTRO",571699,"1596043","RUA  JULIO DIAS MONTALVAO","1395",NULL,"CENTRO","100.0","99.35","100.0","89.87","-12.55842091","-60.90568151","110092405000042","-12.558622","-60.906119","110092405000001","-12.5585575","-60.906125","7.20158601","52.48427331","1","0",False,NULL
628,"ASSENTAMENTO AGUA VIVA",NULL,NULL,NULL,205497,"110643417","ASSENTAMENTO  AGUA VIVA","0","LOTE 23","LINHA 5","100.0",NULL,"0.0","100.0","-12.7983738","-60.84951413","110092405000045","-12.791863","-60.848051","110092405000007","-12.791863","-60.848051","0","741.14893831","1","0",False,NULL
629,"AV BEIJA-FLOR","3088.0",NULL,"SETOR 03",75928,"1600030","RUA  BEIJA FLOR","3023","FUNDOS 1","SETOR 03","100.0","97.9","100.0","89.58","-9.364591667","-62.58614333","110094005000002","-9.363859","-62.587128","110094005000002","-9.363900000000001","-62.587194499999995","8.60320983","135.30695538","1","0",True,NULL
630,"LINHA CA 16 LOTE 139 GLEBA 02",NULL,NULL,"ZONA RURAL",460515,"180363094","LINHA  135 TRAVESSAO 130 GLEBA CORUMBIARA","0",NULL,"RURAL","100.0",NULL,"100.0","100.0","-9.333404","-62.490919","110094005000010","-12.67102","-60.371534","110030405000070","-12.670999","-60.371976000000004","48.00807528","437301.98983919","1","432029.67572221",False,False
631,"RUA PARANA","2770.0","CENTRO","CENTRO",249034,"215129806","RUA  PARANA","2772",NULL,"CENTRO","100.0","99.93","100.0","89.99","-11.03492","-62.67542667","110130205000002","-11.165747","-61.903785","110025405000008","-11.165747","-61.903785","0","85444.94967358","1","85243.63060557",False,False
632,"AV. MARACANA","1413.0",NULL,"SETOR 03",321671,"1742592","AVENIDA  MARACANA","1345",NULL,"SETOR 03","100.0","95.19","100.0","89.04","-9.3679189","-62.5839915","110094005000022","-9.368555","-62.584483","110094005000022","-9.368555","-62.584483","0","88.94178231","1","0",True,NULL
633,"AVENIDA CONDOR","1171.0",NULL,"SETOR 03",321600,"1742437","AVENIDA  DO CONDOR","1139",NULL,"SETOR 03","100.0","97.27","100.0","89.45","-9.370065895","-62.58558976","110094005000022","-9.370256","-62.585751","110094005000022","-9.370256","-62.585751","0","27.56406711","1","0",True,NULL
634,"AVENIDA ROUXINOL","2481.0",NULL,"SETOR 02",469594,"92567749","AVENIDA  ROUXINOL","2464",NULL,"SETOR 02","100.0","99.31","100.0","89.86","-9.368911958","-62.58212392","110094005000023","-9.369013","-62.581834","110094005000023","-9.369013","-62.581834","0","33.73365899","1","0",True,NULL
635,"AV. GALO DA SERRA",NULL,NULL,"SETOR 01",468867,"92566549","AVENIDA  GALO DA SERRA","1958",NULL,"SETOR 01","100.0",NULL,"100.0","100.0","-9.3621147","-62.5803161","110094005000024","-9.362918","-62.581369","110094005000004","-9.3628315","-62.581176","23.25689219","146.02375231","1","3.28263912",False,True
636,"RO 205",NULL,NULL,"COMUNIDADE CASTANHEIRA",423291,"1603509","TRAVESSAO  205","1","SITIO","RIO ROLIM DE MOURA","100.0",NULL,"30.0","100.0","-9.483796","-62.657418","110094005000047","-11.92819","-61.586261","110029605000013","-11.9273825","-61.586261","89.79002689","295926.3527174","1","289904.90725216",False,False
637,"RUA ANA FERREIRA",NULL,NULL,"CENTRO",123570,"1750384","RUA PRESIDENTE ANA FERREIRA","1437",NULL,"CENTRO","100.0",NULL,"100.0","100.0","-9.189301667","-63.18799333","110110405000002","-9.1865","-63.188749","110110405000003","-9.1864775","-63.188728","3.40193339","322.38551352","1","10.62530853",False,True
638,"TERRA INDIGENA - ALDEIA JAMARI","0.0","0","ZONA RURAL",581021,"110643949","ALDEIA  ALDEIA INDIGENA","0",NULL,"ALDEIA INDIGENA JAMARI","100.0","100.0","31.25","90.0","-10.610425","-62.737602","110100505000003","-10.552564","-63.186472","110100515000013","-10.552564","-63.186472","0","49483.40826421","1","41832.13059146",False,False
639,"LINHA 623","0.0",NULL,"ALDEIA INDIGENA",659547,"180484237","LINHA  623","0",NULL,"ALDEIA INDIGENA 623","100.0","100.0","100.0","90.0","-10.610425","-62.737602","110100505000003","-10.824209","-62.913374","110100505000023","-10.8242125","-62.9134185","4.87570021","30559.61713919","1","17013.66296654",False,False
640,"TERRAS INDIGENAS URU EU WAU WAU",NULL,"ALDEIA 621","ZONA RURAL",294580,"1386025","RUA  JAU","0",NULL,"TABAJARA","100.0",NULL,"22.22","100.0","-10.610425","-62.737602","110100505000003","-8.934115","-62.054777","110013025000001","-9.2648","-62.055889","36770.7476393","200854.07071058","1","184459.29486478",False,False
641,"LINHA 621",NULL,NULL,"ZONA RURAL",143142,"1747949","LINHA  621","3310","FRENTE","RO 463","100.0",NULL,"25.0","100.0","-10.7188102","-62.8813657","110100505000008","-10.553355","-62.718162","110100505000013","-10.5539775","-62.718329","71.58577206","25624.00848901","1","18403.17006353",False,True
642,"RUA SENADOR OLAVO PIRES","1363.0",NULL,"CENTRO",789259,"99388630","AVENIDA SENADOR OLAVO PIRES","1664",NULL,"CENTRO","100.0","81.91","100.0","86.38","-9.18507729","-63.19133329","110110405000003","-10.247237","-62.356052","110160905000003","-10.247237","-62.356052","0","149431.64953902","1","148625.71129055",False,NULL
643,"AVENIDA PEDRAS BRANCAS","717.0",NULL,"CENTRO",580185,"1746074","AVENIDA  PEDRAS BRANCAS","717",NULL,"CENTRO","100.0","100.0","100.0","90.0","-10.612224","-62.7324398","110100505000029","-10.611879","-62.732767","110100505000002","-10.611879","-62.732767","0","52.44519098","1","0",False,NULL
644,"AVENIDA CACAULANDIA",NULL,"DIST. COLINA VERDE","CENTRO",806187,"1678708","RUA  CACAULANDIA","1209","CASA A","CENTRO","100.0",NULL,"100.0","100.0","-10.5420225","-63.0178854","110100515000001","-10.211886","-63.825838","110045205000016","-10.211894","-63.82584","0.91609006","95692.1302526","1","95164.95453198",False,False
645,"AVENIDA COSTA E SILVA","2166.0","CENTRO","CENTRO",272081,"1750143","AVENIDA  COSTA E SILVA","2166",NULL,"CENTRO","100.0","100.0","100.0","90.0","-9.1815632","-63.1897395","110110405000004","-9.190317","-63.189077","110110405000002","-9.190317","-63.189077","0","976.09226955","1","681.9524141",False,False
646,"RUA BRASIL","2772.0","CENTRO","CENTRO",573173,"1691730","RUA  BRASIL","2772",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.0323278","-62.6724957","110130205000005","-11.032197","-62.67239","110130205000005","-11.032197","-62.67239","0","18.56391823","1","0",True,NULL
647,"RUA IMBURANA",NULL,"BAIRRO NOVO","FRANCISCO NATALINO FERREIRA",267822,"91984491","RUA  IMBURANA","1043","APARTAMENTO 1","JORGE TEIXEIRA","100.0",NULL,"24.39","100.0","-10.6162543","-62.7307091","110100505000026","-10.892754","-61.906715","110012205000038","-10.892704","-61.906704","5.68801591","95120.54588368","1","94608.04375804",False,False
648,"RUA CEREJEIRAS","0.0","PROXIMO CAMARA",NULL,330957,"1400939","RUA  CEREJEIRAS","0",NULL,"JARDIM AEROPORTO","100.0","100.0","0.0","90.0","-10.6134759","-62.7353143","110100505000027","-10.727147","-62.251258","110015505000025","-11.076024499999999","-62.101234000000005","42110.15253861","54383.21163386","1","54127.65373392",False,False
649,"RUA PITANGUEIRAS","0.0",NULL,"FRANCISCO ANATALINO",259608,"221096685","RUA  PITANGUEIRAS","0",NULL,"RUA PITANGUEIRAS","100.0","100.0","34.29","90.0","-10.6121771","-62.734646","110100505000027","-10.617668","-62.729373","110100505000001","-10.617668","-62.729332","4.48094174","839.58572909","1","523.01537513",False,NULL
650,"LINHA 60 KM 7",NULL,"COLEGIO IAAMO","ZONA RURAL",439441,"180310880","ESTRADA  KM 67","0",NULL,"ALDEIA INDIGENA CARACOL","100.0",NULL,"36.36","100.0","-10.99084203","-62.7300682","110130205000017","-9.362193","-64.220661","110020505000165","-9.362091","-64.220795","18.56819103","243739.09103395","1","234788.31045475",False,False
651,"RUA MONTE NEGRO",NULL,NULL,"ZONA URBANA",101019,"97528015","AVENIDA  MONTE NEGRO","2053",NULL,"SETOR 03","100.0",NULL,"21.05","100.0","-10.542622","-63.1022448","110100515000005","-10.202304","-63.829441","110045205000003","-10.202294","-63.829464","2.75172145","88082.1109423","1","79520.29876537",False,False
652,"TERRITORIO INDIGENA URU EU WAU WAU - POSTO INDIGENA TRINCHEIR",NULL,"POVO INDIG AMONDAWA","AREA RURAL",882395,"100169822","RUA  INDIANA","3374",NULL,"BOA ESPERANCA","100.0",NULL,"34.78","100.0","-11.065299","-62.9528001","110130205000022","-10.860364","-61.905089","110012205000191","-10.860342","-61.905032","6.68804777","116622.16186996","1","114169.40156344",False,NULL
653,"LINHA B 40 - A KM 10","0.0",NULL,"ZONA RURAL",98916,"110615396","TRAVESSAO  B 40 PARA A LINHA 50","0",NULL,"PROJETO DE ASSENTAMENTO DIRIGIDO MARECHAL DUTRA","100.0","100.0","24.56","90.0","-9.197259","-63.181409","110110405000019","-10.037463","-63.09649","110002305000090","-10.035262","-63.0964425","244.79562647","93889.25533989","1","61573.96158461",False,False
654,"RUA SENADOR OLAVO PIRES","1367.0",NULL,"CENTRO",789259,"99388630","AVENIDA SENADOR OLAVO PIRES","1664",NULL,"CENTRO","100.0","82.15","100.0","86.43","-9.184851525","-63.1860118","110110405000021","-10.247237","-62.356052","110160905000003","-10.247237","-62.356052","0","149094.97181311","1","148249.69028042",False,NULL
655,"AV. AYRTON SENNA","1655.0","PREDIO ESCOLAR","CENTRO",805969,"1679135","AVENIDA  AYRTON SENNA","1189",NULL,"CENTRO","100.0","71.84","100.0","84.37","-9.185685171","-63.18701148","110110405000021","-10.213441","-63.825958","110045205000016","-10.213441","-63.825958","0","134032.0186593","1","133352.34447813",False,False
656,"LINHA DOIS KM 18",NULL,NULL,NULL,609750,"110630854","TRAVESSAO  KM 18","1",NULL,"LADO DIREITO LINHA 184 SENTIDO LINHA 182","100.0",NULL,"0.0","100.0","-11.20784","-61.6194171","110120305000007","-11.888213","-61.896198","110028805000064","-11.8876215","-61.897600499999996","166.17651294","81441.87547376","1","68057.55753494",False,False
657,"LINHA 64 KM 10",NULL,"ZONA RURAL",NULL,2186,"110615860","TRAVESSAO  KM 70","34",NULL,"GLEBA BURAREIRO","100.0",NULL,"0.0","100.0","-11.0021933333333","-62.776355","110130205000016","-9.838655","-62.461972","110002305000085","-9.840912","-62.462735","264.52316122","133869.87884878","1","128846.86996306",False,False
658,"RUA GONCALVES DE PAIVA","3375.0",NULL,"SETOR 01",697370,"214339878","RUA  GONCALVES DE PAIVA","3374",NULL,"CENTRO","100.0","99.97","42.86","89.99","-11.0317016","-62.6643783","110130205000045","-11.031802","-62.664675","110130205000006","-11.031802","-62.664675","0","34.25236511","1","0",False,NULL
659,"RUA JASIEL OLIVEIRA DA SILVA","3121.0","ESCOLA","SETOR 1",263277,"180239260","RUA  INACIO DA SILVA","3079",NULL,"SETOR 05","84.77","98.65","83.33","79.07","-11.0287378","-62.6655696","110130205000045","-10.427631","-62.474508","110011405000028","-10.427631","-62.474508","0","70023.64918792","1","69634.03026716",False,False
660,"RUA DOS PRINCESA ISABEL","2369.0","ESCOLA","CENTRO",547478,"92571985","RUA PRINCESA ISABEL","2371","TERREO","CENTRO","100.0","99.92","100.0","89.98","-11.0293768","-62.6763781","110130205000030","-11.028215","-62.677713","110130205000003","-11.028206","-62.677616","10.63393546","194.71918013","1","133.59335921",False,NULL
661,"RUA MARECHAL RONDON","2334.0","TERREO","CENTRO",547742,"92571919","RUA MARECHAL RONDON","2334",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.0302311","-62.6758883","110130205000030","-11.03036","-62.675585","110130205000003","-11.03036","-62.675585","0","36.07224669","1","0",False,NULL
662,"RUA PIAUI","2965.0",NULL,"SETOR 02",889835,"1281321","RUA  PIAUI","3782",NULL,"SETOR 02","100.0","78.4","100.0","85.68","-11.0381017","-62.674138","110130205000034","-10.436876","-62.460666","110011405000012","-10.436867","-62.460661","1.14038455","70804.32485123","1","69988.57265792",False,NULL
663,"BR 421, KM 74",NULL,NULL,"ZONA RURAL",129362,"1699945","RODOVIA  BR 421","0",NULL,"PROJETO DE ASSENTAMENTO DIRIGIDO MARECHAL DUTRA","100.0",NULL,"24.56","100.0","-10.246216","-63.290521","110140105000007","-10.161457","-63.226834","110140105000017","-10.1614655","-63.230472500000005","398.23832688","11721.89891564","1","2922.65379155",False,True
664,"RUA JONAS ANTONIO DE SOUZA","3791.0","PREDIO","CENTRO",590399,"1706784","RUA  JONAS ANTONIO DE SOUZA","3791",NULL,"CENTRO","100.0","100.0","100.0","90.0","-11.8310767","-61.31862","110147605000001","-11.830926","-61.318683","110147605000001","-11.830926","-61.318683","0","18.10556776","1","0",True,NULL
665,"AV JANIO QUADROS",NULL,NULL,"CENTRO",590567,"1706816","AVENIDA  JANIO QUADROS","3790","FRENTE","CENTRO","100.0",NULL,"100.0","100.0","-11.8311143","-61.3142091","110147605000001","-11.830844","-61.314639","110147605000001","-11.830844","-61.314663","2.61199153","55.60947818","1","0",True,NULL
666,"AV. JORGE TEIXEIRA","3979.0","TERREO","CENTRO",252337,"1729493","AVENIDA  JORGE TEIXEIRA","3824",NULL,"CENTRO","100.0","96.1","100.0","89.22","-11.8328138","-61.3171579","110147605000001","-11.125173","-62.366555","110170805000003","-11.125173","-62.366555","0","138809.57639069","1","137959.466751",False,False
667,"RUA SAO PAULO","278.0",NULL,"SAO JOSE",574869,"1718688","RUA SAO PAULO","278",NULL,"SAO JOSE","100.0","100.0","100.0","90.0","-11.7722057","-63.0375702","110150005000006","-11.772009","-63.037624","110150005000006","-11.772009","-63.037624","0","22.64256537","1","0",True,NULL
668,"AV. JORGE TEIXEIRA","1013.0","PREDIO DO INCRA","SAO JOSE",574960,"1718734","AVENIDA  JORGE TEIXEIRA","1013",NULL,"SAO JOSE","100.0","100.0","100.0","90.0","-11.7723267","-63.0383333","110150005000006","-11.772061","-63.038112","110150005000006","-11.772061","-63.038112","0","38.12088965","1","0",True,NULL
669,"AVENIDA 02",NULL,NULL,"SETOR 04",174904,"180408735","RUA  DOIS VIZINHOS","0",NULL,"SETOR 04","100.0",NULL,"100.0","100.0","-10.24962121","-63.3018267","110140105000028","-10.249577","-63.302322","110140105000023","-10.2495955","-63.3023415","2.9638459","54.41853118","1","37.14770571",False,True
